FrameID,PedID,x,y
80,5,3.77,-3.12
90,5,4.15,-2.79
100,5,4.54,-2.45
110,5,4.93,-2.12
120,5,5.28,-1.8
130,5,5.57,-1.44
140,5,5.76,-1.01
150,5,5.86,-0.51
160,5,5.95,-0.02
170,5,6.06,0.42
180,5,6.16,0.85
190,5,6.21,1.27
200,5,6.21,1.69
210,5,6.18,2.11
220,5,6.13,2.53
230,5,6.07,2.94
240,5,6.03,3.34
250,5,6.02,3.72
260,5,6.05,4.1
10,6,-0.81,-3.23
20,6,-0.33,-3.36
30,6,0.17,-3.46
40,6,0.68,-3.54
50,6,1.19,-3.62
60,6,1.69,-3.72
70,6,2.19,-3.84
80,6,2.7,-3.96
90,6,3.25,-4.04
100,6,3.81,-4.09
110,6,4.35,-4.12
120,6,4.84,-4.14
130,6,5.32,-4.14
140,6,5.8,-4.08
150,6,6.32,-3.96
160,6,6.89,-3.76
10,7,-2.98,0.36
20,7,-2.78,0.3
30,7,-2.61,0.28
40,7,-2.46,0.3
50,7,-2.33,0.33
60,7,-2.19,0.36
70,7,-2.03,0.39
80,7,-1.86,0.4
90,7,-1.68,0.41
100,7,-1.53,0.42
110,7,-1.42,0.45
120,7,-1.34,0.49
130,7,-1.29,0.54
140,7,-1.25,0.61
150,7,-1.25,0.66
160,7,-1.34,0.69
170,7,-1.52,0.69
180,7,-1.77,0.66
190,7,-2.04,0.63
200,7,-2.29,0.62
210,7,-2.51,0.65
220,7,-2.7,0.7
230,7,-2.87,0.73
240,7,-3.05,0.74
250,7,-3.24,0.72
260,7,-3.44,0.69
270,7,-3.65,0.65
280,7,-3.86,0.62
290,7,-4.08,0.61
300,7,-4.28,0.61
310,7,-4.45,0.61
320,7,-4.58,0.6
330,7,-4.65,0.56
340,7,-4.69,0.5
350,7,-4.71,0.44
360,7,-4.72,0.38
370,7,-4.76,0.35
380,7,-4.83,0.34
390,7,-4.92,0.34
400,7,-5.04,0.32
410,7,-5.17,0.27
420,7,-5.3,0.2
430,7,-5.41,0.15
440,7,-5.49,0.14
450,7,-5.55,0.16
460,7,-5.62,0.17
470,7,-5.71,0.15
480,7,-5.83,0.1
490,7,-5.95,0.06
500,7,-6.05,0.06
510,7,-6.1,0.13
520,7,-6.12,0.26
530,7,-6.11,0.42
540,7,-6.1,0.58
550,7,-6.09,0.73
560,7,-6.08,0.86
570,7,-6.07,0.99
580,7,-6.06,1.1
590,7,-6.05,1.21
600,7,-6.04,1.3
610,7,-6.03,1.39
620,7,-6.02,1.46
630,7,-6.01,1.53
640,7,-6,1.59
650,7,-5.99,1.64
660,7,-5.99,1.68
670,7,-5.98,1.71
680,7,-5.97,1.74
690,7,-5.96,1.76
700,7,-5.96,1.77
710,7,-5.95,1.77
720,7,-5.95,1.77
730,7,-5.95,1.77
740,7,-5.94,1.75
750,7,-5.94,1.73
760,7,-5.94,1.71
770,7,-5.94,1.68
780,7,-5.94,1.65
790,7,-5.94,1.61
800,7,-5.94,1.57
810,7,-5.95,1.53
820,7,-5.95,1.48
830,7,-5.96,1.43
840,7,-5.96,1.38
850,7,-5.97,1.32
860,7,-5.98,1.26
870,7,-5.99,1.2
880,7,-6,1.14
890,7,-6.01,1.08
900,7,-6.03,1.01
910,7,-6.04,0.95
920,7,-6.06,0.89
930,7,-6.08,0.82
940,7,-6.1,0.76
950,7,-6.12,0.69
960,7,-6.15,0.64
970,7,-6.19,0.58
980,7,-6.23,0.54
990,7,-6.27,0.49
1000,7,-6.31,0.44
1010,7,-6.35,0.38
1020,7,-6.39,0.31
1030,7,-6.43,0.25
1040,7,-6.47,0.18
1050,7,-6.51,0.12
1060,7,-6.56,0.06
1070,7,-6.6,0
1080,7,-6.64,-0.05
1090,7,-6.67,-0.1
1100,7,-6.7,-0.14
1110,7,-6.72,-0.18
1120,7,-6.73,-0.2
1130,7,-6.72,-0.22
1140,7,-6.7,-0.24
1150,7,-6.67,-0.24
1160,7,-6.61,-0.23
1170,7,-6.53,-0.22
1180,7,-6.43,-0.19
1190,7,-6.31,-0.15
1200,7,-6.16,-0.1
1210,7,-5.98,-0.03
1220,7,-5.77,0.04
1230,7,-5.55,0.09
1240,7,-5.3,0.12
1250,7,-5.05,0.13
1260,7,-4.8,0.14
1270,7,-4.54,0.15
1280,7,-4.29,0.18
1290,7,-4.05,0.21
1300,7,-3.84,0.24
1310,7,-3.66,0.25
1320,7,-3.5,0.25
1330,7,-3.35,0.26
1340,7,-3.22,0.27
1350,7,-3.1,0.29
1360,7,-2.97,0.33
1370,7,-2.86,0.38
1380,7,-2.77,0.43
1390,7,-2.71,0.47
1400,7,-2.69,0.48
1410,7,-2.71,0.47
1420,7,-2.78,0.44
1430,7,-2.88,0.41
1440,7,-3.01,0.37
1450,7,-3.17,0.34
1460,7,-3.33,0.31
1470,7,-3.5,0.28
1480,7,-3.67,0.24
1490,7,-3.82,0.21
1500,7,-3.97,0.19
1510,7,-4.13,0.17
1520,7,-4.3,0.17
1530,7,-4.47,0.17
1540,7,-4.64,0.19
1550,7,-4.79,0.2
1560,7,-4.93,0.22
1570,7,-5.03,0.23
1580,7,-5.13,0.24
1590,7,-5.22,0.25
1600,7,-5.3,0.26
1610,7,-5.4,0.26
1620,7,-5.49,0.25
1630,7,-5.6,0.22
1640,7,-5.7,0.18
1650,7,-5.8,0.13
1660,7,-5.89,0.08
1670,7,-5.95,0.04
1680,7,-6,0.02
1690,7,-6.02,0
1700,7,-6.02,0
1710,7,-6,0
1720,7,-5.95,0
1730,7,-5.89,0
1740,7,-5.81,0
1750,7,-5.72,0
1760,7,-5.61,-0.01
1770,7,-5.5,-0.02
1780,7,-5.4,-0.03
1790,7,-5.31,-0.03
1800,7,-5.24,-0.02
1810,7,-5.2,0.01
1820,7,-5.18,0.04
1830,7,-5.19,0.08
1840,7,-5.23,0.12
1850,7,-5.29,0.15
1860,7,-5.37,0.18
1870,7,-5.47,0.19
1880,7,-5.6,0.18
1890,7,-5.74,0.15
1900,7,-5.91,0.1
1910,7,-6.1,0.03
1920,7,-6.31,-0.03
1930,7,-6.54,-0.08
1940,7,-6.79,-0.11
1950,7,-7.06,-0.09
1960,7,-7.35,0
30,8,7.05,-3.37
40,8,6.48,-3.5
50,8,5.94,-3.59
60,8,5.44,-3.63
70,8,4.96,-3.61
80,8,4.49,-3.55
90,8,4.05,-3.49
100,8,3.65,-3.51
110,8,3.26,-3.63
120,8,2.83,-3.77
130,8,2.31,-3.9
140,8,1.75,-3.97
150,8,1.21,-3.99
160,8,0.75,-3.95
170,8,0.32,-3.88
180,8,-0.11,-3.85
190,8,-0.57,-3.86
200,8,-1.05,-3.9
210,8,-1.53,-3.94
220,8,-2,-3.94
230,8,-2.47,-3.91
240,8,-2.93,-3.86
250,8,-3.4,-3.8
260,8,-3.88,-3.77
270,8,-4.36,-3.74
280,8,-4.81,-3.73
290,8,-5.23,-3.71
300,8,-5.58,-3.69
310,8,-5.86,-3.67
320,8,-6.1,-3.65
330,8,-6.29,-3.62
340,8,-6.45,-3.61
350,8,-6.58,-3.59
360,8,-6.68,-3.58
370,8,-6.75,-3.57
380,8,-6.81,-3.57
390,8,-6.84,-3.57
400,8,-6.86,-3.56
410,8,-6.86,-3.56
420,8,-6.84,-3.57
430,8,-6.82,-3.57
440,8,-6.78,-3.57
450,8,-6.75,-3.57
460,8,-6.7,-3.57
470,8,-6.66,-3.57
480,8,-6.62,-3.57
490,8,-6.58,-3.56
500,8,-6.55,-3.56
510,8,-6.52,-3.55
520,8,-6.51,-3.54
530,8,-6.51,-3.53
540,8,-6.53,-3.51
550,8,-6.56,-3.48
560,8,-6.61,-3.46
570,8,-6.68,-3.43
580,8,-6.77,-3.4
590,8,-6.86,-3.38
600,8,-6.96,-3.36
610,8,-7.07,-3.35
620,8,-7.18,-3.35
630,8,-7.29,-3.36
120,9,-7.23,0.11
130,9,-7.03,0.01
140,9,-6.72,-0.09
150,9,-6.32,-0.19
160,9,-5.86,-0.28
170,9,-5.36,-0.37
180,9,-4.85,-0.44
190,9,-4.35,-0.5
200,9,-3.86,-0.55
210,9,-3.39,-0.61
220,9,-2.91,-0.68
230,9,-2.44,-0.76
240,9,-1.96,-0.85
250,9,-1.49,-0.93
260,9,-1.03,-0.97
270,9,-0.58,-0.99
280,9,-0.13,-0.99
290,9,0.33,-1
300,9,0.82,-1.04
310,9,1.32,-1.09
320,9,1.82,-1.14
330,9,2.32,-1.17
340,9,2.8,-1.16
350,9,3.26,-1.12
360,9,3.72,-1.07
370,9,4.2,-1.03
380,9,4.7,-1.03
390,9,5.24,-1.07
400,9,5.79,-1.12
410,9,6.32,-1.13
420,9,6.81,-1.06
430,9,7.22,-0.89
200,10,-7.12,0.35
210,10,-6.6,0.11
220,10,-6.01,0
230,10,-5.38,-0.03
240,10,-4.71,-0.08
250,10,-4.03,-0.2
260,10,-3.35,-0.4
270,10,-2.65,-0.62
280,10,-1.97,-0.84
290,10,-1.28,-1.07
300,10,-0.6,-1.33
310,10,0.08,-1.61
320,10,0.77,-1.84
330,10,1.48,-1.99
340,10,2.21,-2.05
350,10,2.95,-2.08
360,10,3.68,-2.12
370,10,4.4,-2.2
380,10,5.1,-2.3
390,10,5.8,-2.4
400,10,6.5,-2.49
410,10,7.19,-2.55
330,11,7.45,-3.07
340,11,6.94,-3.01
350,11,6.4,-2.97
360,11,5.85,-2.94
370,11,5.28,-2.92
380,11,4.71,-2.89
390,11,4.15,-2.83
400,11,3.61,-2.73
410,11,3.08,-2.62
420,11,2.57,-2.5
430,11,2.08,-2.39
440,11,1.59,-2.3
450,11,1.1,-2.23
460,11,0.61,-2.15
470,11,0.1,-2.08
480,11,-0.41,-1.99
490,11,-0.89,-1.9
500,11,-1.35,-1.78
510,11,-1.77,-1.64
520,11,-2.18,-1.5
530,11,-2.59,-1.39
540,11,-3.03,-1.31
550,11,-3.5,-1.28
560,11,-3.99,-1.27
570,11,-4.48,-1.26
580,11,-4.97,-1.2
590,11,-5.42,-1.11
600,11,-5.83,-1.01
610,11,-6.19,-0.98
620,11,-6.5,-1.03
630,11,-6.81,-1.08
640,11,-7.18,-1.01
340,12,6.72,-3.59
350,12,6.15,-3.59
360,12,5.59,-3.61
370,12,5.04,-3.62
380,12,4.49,-3.61
390,12,3.95,-3.53
400,12,3.42,-3.4
410,12,2.88,-3.24
420,12,2.34,-3.09
430,12,1.79,-2.97
440,12,1.25,-2.87
450,12,0.73,-2.78
460,12,0.23,-2.7
470,12,-0.24,-2.61
480,12,-0.69,-2.52
490,12,-1.13,-2.42
500,12,-1.56,-2.32
510,12,-2,-2.21
520,12,-2.44,-2.11
530,12,-2.91,-2.03
540,12,-3.39,-1.98
550,12,-3.9,-1.95
560,12,-4.42,-1.93
570,12,-4.94,-1.89
580,12,-5.44,-1.81
590,12,-5.92,-1.68
600,12,-6.38,-1.51
610,12,-6.83,-1.33
620,12,-7.28,-1.16
460,13,7.09,-3.62
470,13,6.46,-3.54
480,13,5.83,-3.48
490,13,5.21,-3.44
500,13,4.6,-3.38
510,13,3.99,-3.31
520,13,3.39,-3.2
530,13,2.8,-3.04
540,13,2.21,-2.85
550,13,1.63,-2.67
560,13,1.06,-2.52
570,13,0.5,-2.43
580,13,-0.05,-2.38
590,13,-0.6,-2.34
600,13,-1.16,-2.28
610,13,-1.73,-2.19
620,13,-2.3,-2.08
630,13,-2.85,-1.97
640,13,-3.38,-1.88
650,13,-3.88,-1.81
660,13,-4.35,-1.78
670,13,-4.82,-1.77
680,13,-5.28,-1.78
690,13,-5.74,-1.8
700,13,-6.19,-1.77
710,13,-6.62,-1.67
720,13,-7.01,-1.47
730,13,-7.35,-1.15
470,14,6.89,-2.87
480,14,6.26,-2.81
490,14,5.62,-2.72
500,14,4.98,-2.61
510,14,4.35,-2.49
520,14,3.76,-2.37
530,14,3.21,-2.26
540,14,2.67,-2.17
550,14,2.13,-2.1
560,14,1.56,-2.04
570,14,0.99,-1.98
580,14,0.43,-1.9
590,14,-0.1,-1.79
600,14,-0.61,-1.67
610,14,-1.13,-1.56
620,14,-1.67,-1.49
630,14,-2.22,-1.46
640,14,-2.71,-1.46
650,14,-3.11,-1.46
660,14,-3.54,-1.41
670,14,-4.03,-1.33
680,14,-4.42,-1.32
690,14,-4.74,-1.34
700,14,-5.08,-1.35
710,14,-5.39,-1.44
720,14,-5.69,-1.57
730,14,-6.03,-1.7
740,14,-6.46,-1.8
750,14,-6.91,-1.66
760,14,-7.29,-1.31
770,14,-7.51,-0.94
490,15,-7.3,0.36
500,15,-7.19,0.16
510,15,-7.11,0.04
520,15,-7.02,-0.03
530,15,-6.95,-0.05
540,15,-6.88,-0.05
550,15,-6.8,-0.05
560,15,-6.72,-0.05
570,15,-6.63,-0.07
580,15,-6.54,-0.1
590,15,-6.43,-0.13
600,15,-6.32,-0.15
610,15,-6.19,-0.15
620,15,-6.05,-0.14
630,15,-5.89,-0.11
640,15,-5.69,-0.05
650,15,-5.46,0.04
660,15,-5.21,0.14
670,15,-4.93,0.24
680,15,-4.64,0.32
690,15,-4.35,0.38
700,15,-4.05,0.41
710,15,-3.76,0.43
720,15,-3.48,0.44
730,15,-3.19,0.43
740,15,-2.89,0.4
750,15,-2.57,0.37
760,15,-2.24,0.33
770,15,-1.92,0.3
780,15,-1.62,0.28
790,15,-1.34,0.27
800,15,-1.07,0.24
810,15,-0.79,0.18
820,15,-0.47,0.06
830,15,-0.13,-0.1
840,15,0.23,-0.28
850,15,0.61,-0.48
860,15,0.98,-0.68
870,15,1.35,-0.87
880,15,1.7,-1.03
890,15,2.04,-1.16
900,15,2.36,-1.27
910,15,2.7,-1.37
920,15,3.06,-1.48
930,15,3.44,-1.61
940,15,3.83,-1.75
950,15,4.23,-1.89
960,15,4.6,-2
970,15,4.94,-2.1
980,15,5.27,-2.17
990,15,5.58,-2.23
1000,15,5.88,-2.28
1010,15,6.19,-2.32
1020,15,6.5,-2.36
1030,15,6.83,-2.4
1040,15,7.18,-2.44
520,16,-7.34,-0.43
530,16,-7.02,-0.62
540,16,-6.75,-0.69
550,16,-6.52,-0.68
560,16,-6.33,-0.61
570,16,-6.15,-0.51
580,16,-5.99,-0.41
590,16,-5.84,-0.32
600,16,-5.71,-0.25
610,16,-5.61,-0.21
620,16,-5.51,-0.21
630,16,-5.41,-0.21
640,16,-5.27,-0.22
650,16,-5.08,-0.21
660,16,-4.86,-0.18
670,16,-4.64,-0.14
680,16,-4.44,-0.08
690,16,-4.27,-0.03
700,16,-4.09,0.01
710,16,-3.87,0.01
720,16,-3.6,-0.06
730,16,-3.28,-0.15
740,16,-2.95,-0.24
750,16,-2.64,-0.29
760,16,-2.33,-0.28
770,16,-2.04,-0.25
780,16,-1.74,-0.24
790,16,-1.42,-0.24
800,16,-1.11,-0.28
810,16,-0.81,-0.34
820,16,-0.52,-0.44
830,16,-0.25,-0.55
840,16,0.04,-0.68
850,16,0.34,-0.81
860,16,0.67,-0.94
870,16,1,-1.08
880,16,1.35,-1.22
890,16,1.69,-1.38
900,16,2.02,-1.53
910,16,2.35,-1.69
920,16,2.67,-1.84
930,16,2.97,-1.97
940,16,3.28,-2.1
950,16,3.59,-2.22
960,16,3.93,-2.34
970,16,4.3,-2.47
980,16,4.7,-2.6
990,16,5.12,-2.73
1000,16,5.54,-2.86
1010,16,5.96,-2.96
1020,16,6.35,-3.05
1030,16,6.71,-3.1
1040,16,7.01,-3.11
1050,16,7.26,-3.08
590,17,-7.2,-0.05
600,17,-7.12,-0.24
610,17,-6.94,-0.47
620,17,-6.63,-0.65
630,17,-6.22,-0.78
640,17,-5.88,-0.86
650,17,-5.62,-0.9
660,17,-5.35,-0.9
670,17,-5.04,-0.89
680,17,-4.75,-0.95
690,17,-4.52,-1.06
700,17,-4.36,-1.11
710,17,-4.28,-1.06
720,17,-4.28,-1
730,17,-4.36,-1.01
740,17,-4.5,-1.17
750,17,-4.7,-1.53
760,17,-4.94,-2.01
770,17,-5.18,-2.47
780,17,-5.42,-2.89
790,17,-5.65,-3.29
800,17,-5.87,-3.71
810,17,-6.08,-4.14
820,17,-6.28,-4.59
830,17,-6.45,-5.02
840,17,-6.6,-5.43
850,17,-6.74,-5.78
860,17,-6.87,-6.05
870,17,-6.99,-6.24
880,17,-7.1,-6.36
890,17,-7.2,-6.45
900,17,-7.3,-6.53
910,17,-7.38,-6.61
920,17,-7.46,-6.72
610,18,-7.32,1.46
620,18,-7.28,1.29
630,18,-7.21,1.08
640,18,-7.09,0.84
650,18,-6.92,0.6
660,18,-6.7,0.37
670,18,-6.41,0.17
680,18,-6.05,0.02
690,18,-5.64,-0.06
700,18,-5.23,-0.1
710,18,-4.86,-0.08
720,18,-4.55,-0.05
730,18,-4.26,-0.05
740,18,-3.99,-0.09
750,18,-3.72,-0.15
760,18,-3.43,-0.2
770,18,-3.11,-0.23
780,18,-2.77,-0.24
790,18,-2.42,-0.22
800,18,-2.1,-0.18
810,18,-1.82,-0.14
820,18,-1.56,-0.1
830,18,-1.31,-0.1
840,18,-1.07,-0.13
850,18,-0.83,-0.19
860,18,-0.58,-0.26
870,18,-0.32,-0.34
880,18,-0.03,-0.41
890,18,0.29,-0.45
900,18,0.65,-0.47
910,18,1.02,-0.48
920,18,1.36,-0.51
930,18,1.65,-0.58
940,18,1.93,-0.66
950,18,2.23,-0.76
960,18,2.57,-0.87
970,18,2.93,-1
980,18,3.31,-1.17
990,18,3.7,-1.38
1000,18,4.09,-1.6
1010,18,4.49,-1.81
1020,18,4.91,-1.97
1030,18,5.35,-2.09
1040,18,5.8,-2.17
1050,18,6.26,-2.23
1060,18,6.73,-2.25
1070,18,7.2,-2.26
640,19,-7.07,-0.52
650,19,-6.78,-0.67
660,19,-6.57,-0.96
670,19,-6.43,-1.27
680,19,-6.32,-1.51
690,19,-6.24,-1.59
700,19,-6.18,-1.56
710,19,-6.13,-1.47
720,19,-6.1,-1.37
730,19,-6.08,-1.32
740,19,-6.07,-1.37
750,19,-6.07,-1.58
760,19,-6.08,-1.91
770,19,-6.13,-2.31
780,19,-6.25,-2.72
790,19,-6.44,-3.09
800,19,-6.67,-3.45
810,19,-6.93,-3.81
820,19,-7.19,-4.16
860,20,6.42,4.05
870,20,6.39,3.57
880,20,6.32,3.13
890,20,6.22,2.71
900,20,6.09,2.33
910,20,5.93,1.97
920,20,5.74,1.64
930,20,5.52,1.31
940,20,5.31,0.98
950,20,5.11,0.61
960,20,4.92,0.23
970,20,4.7,-0.15
980,20,4.39,-0.47
990,20,3.99,-0.74
1000,20,3.48,-0.94
1010,20,2.9,-1.1
1020,20,2.29,-1.21
1030,20,1.68,-1.3
1040,20,1.1,-1.37
1050,20,0.52,-1.45
1060,20,-0.06,-1.54
1070,20,-0.64,-1.65
1080,20,-1.23,-1.74
1090,20,-1.83,-1.82
1100,20,-2.43,-1.88
1110,20,-3.04,-1.92
1120,20,-3.65,-1.94
1130,20,-4.26,-1.95
1140,20,-4.87,-1.94
1150,20,-5.46,-1.91
1160,20,-6.03,-1.86
1170,20,-6.57,-1.79
1180,20,-7.08,-1.7
850,21,-7.22,1.93
860,21,-7.16,1.91
870,21,-7.08,1.71
880,21,-6.96,1.4
890,21,-6.8,1.02
900,21,-6.59,0.62
910,21,-6.34,0.26
920,21,-6.04,-0.03
930,21,-5.68,-0.19
940,21,-5.3,-0.25
950,21,-4.92,-0.26
960,21,-4.56,-0.26
970,21,-4.2,-0.25
980,21,-3.8,-0.24
990,21,-3.35,-0.24
1000,21,-2.86,-0.25
1010,21,-2.36,-0.27
1020,21,-1.88,-0.31
1030,21,-1.42,-0.37
1040,21,-0.98,-0.45
1050,21,-0.54,-0.55
1060,21,-0.08,-0.67
1070,21,0.38,-0.8
1080,21,0.86,-0.92
1090,21,1.33,-1.01
1100,21,1.82,-1.09
1110,21,2.31,-1.17
1120,21,2.82,-1.27
1130,21,3.33,-1.38
1140,21,3.82,-1.49
1150,21,4.3,-1.59
1160,21,4.78,-1.68
1170,21,5.26,-1.78
1180,21,5.76,-1.89
1190,21,6.28,-2.02
1200,21,6.83,-2.17
1080,22,7.3,-0.32
1090,22,6.86,-0.48
1100,22,6.35,-0.55
1110,22,5.81,-0.56
1120,22,5.27,-0.56
1130,22,4.76,-0.61
1140,22,4.29,-0.72
1150,22,3.85,-0.87
1160,22,3.42,-1.02
1170,22,2.98,-1.11
1180,22,2.53,-1.18
1190,22,2.06,-1.24
1200,22,1.58,-1.32
1210,22,1.08,-1.43
1220,22,0.59,-1.59
1230,22,0.1,-1.77
1240,22,-0.36,-1.97
1250,22,-0.81,-2.17
1260,22,-1.24,-2.3
1270,22,-1.68,-2.37
1280,22,-2.11,-2.39
1290,22,-2.57,-2.39
1300,22,-3.05,-2.39
1310,22,-3.54,-2.41
1320,22,-4.03,-2.44
1330,22,-4.51,-2.48
1340,22,-4.95,-2.52
1350,22,-5.38,-2.57
1360,22,-5.82,-2.63
1370,22,-6.27,-2.7
1380,22,-6.78,-2.76
1390,22,-7.35,-2.84
1100,23,7.16,-3.91
1110,23,6.6,-3.87
1120,23,6.05,-3.91
1130,23,5.5,-3.99
1140,23,4.97,-4.08
1150,23,4.44,-4.17
1160,23,3.92,-4.22
1170,23,3.39,-4.23
1180,23,2.88,-4.18
1190,23,2.36,-4.11
1200,23,1.84,-4.04
1210,23,1.32,-3.99
1220,23,0.81,-3.95
1230,23,0.3,-3.92
1240,23,-0.2,-3.9
1250,23,-0.69,-3.89
1260,23,-1.17,-3.87
1270,23,-1.64,-3.86
1280,23,-2.12,-3.85
1290,23,-2.59,-3.85
1300,23,-3.07,-3.85
1310,23,-3.55,-3.85
1320,23,-4.05,-3.86
1330,23,-4.54,-3.87
1340,23,-5.05,-3.9
1350,23,-5.57,-3.93
1360,23,-6.1,-3.96
1370,23,-6.63,-4.01
1380,23,-7.18,-4.07
1110,24,6.83,-3.44
1120,24,6.22,-3.41
1130,24,5.63,-3.37
1140,24,5.05,-3.32
1150,24,4.48,-3.27
1160,24,3.93,-3.21
1170,24,3.39,-3.17
1180,24,2.87,-3.13
1190,24,2.36,-3.1
1200,24,1.85,-3.07
1210,24,1.35,-3.04
1220,24,0.85,-3.01
1230,24,0.36,-2.97
1240,24,-0.14,-2.95
1250,24,-0.63,-2.94
1260,24,-1.11,-2.95
1270,24,-1.58,-2.97
1280,24,-2.06,-3
1290,24,-2.52,-3.04
1300,24,-2.99,-3.06
1310,24,-3.45,-3.08
1320,24,-3.91,-3.08
1330,24,-4.37,-3.09
1340,24,-4.84,-3.09
1350,24,-5.31,-3.11
1360,24,-5.79,-3.15
1370,24,-6.29,-3.21
1380,24,-6.8,-3.3
1160,25,-7.12,-3.63
1170,25,-6.5,-3.52
1180,25,-5.94,-3.32
1190,25,-5.4,-3.08
1200,25,-4.86,-2.85
1210,25,-4.28,-2.67
1220,25,-3.66,-2.52
1230,25,-3.07,-2.34
1240,25,-2.53,-2.12
1250,25,-2.01,-1.93
1260,25,-1.47,-1.82
1270,25,-0.93,-1.77
1280,25,-0.39,-1.75
1290,25,0.14,-1.74
1300,25,0.66,-1.77
1310,25,1.17,-1.87
1320,25,1.68,-2.01
1330,25,2.19,-2.2
1340,25,2.72,-2.41
1350,25,3.25,-2.64
1360,25,3.82,-2.87
1370,25,4.41,-3.06
1380,25,5.02,-3.22
1390,25,5.65,-3.35
1400,25,6.29,-3.43
1410,25,6.93,-3.48
1310,26,7.08,-0.05
1320,26,6.53,-0.17
1330,26,5.98,-0.31
1340,26,5.42,-0.45
1350,26,4.81,-0.6
1360,26,4.16,-0.75
1370,26,3.5,-0.87
1380,26,2.86,-0.94
1390,26,2.25,-0.96
1400,26,1.66,-0.92
1410,26,1.07,-0.85
1420,26,0.46,-0.79
1430,26,-0.19,-0.74
1440,26,-0.86,-0.71
1450,26,-1.53,-0.68
1460,26,-2.16,-0.63
1470,26,-2.76,-0.58
1480,26,-3.35,-0.51
