FrameID,PedID,x,y
12,6,-0.37847,0.53611
12,7,-0.51389,0.68056
12,8,-0.30903,0.26111
13,3,0.31597,-0.12222
13,4,0.46875,0.22778
13,5,-0.35069,0.48611
13,6,-0.37847,0.53611
13,7,-0.51389,0.68056
13,8,-0.30903,0.26111
14,3,0.30903,-0.11389
14,4,0.46875,0.23611
14,5,-0.35069,0.48611
14,6,-0.37847,0.53611
14,7,-0.51389,0.68333
14,8,-0.30903,0.26111
15,3,0.29861,-0.10556
15,4,0.46528,0.24722
15,5,-0.35069,0.48611
15,6,-0.37847,0.53611
15,7,-0.51389,0.68333
15,8,-0.30903,0.26111
16,3,0.29167,-0.097222
16,4,0.46528,0.25556
16,5,-0.35069,0.48611
16,6,-0.37847,0.53611
16,7,-0.51389,0.68611
16,8,-0.30903,0.26111
17,3,0.28472,-0.088889
17,4,0.46528,0.26667
17,5,-0.35069,0.48611
17,6,-0.37847,0.53611
17,7,-0.51389,0.68889
17,8,-0.30903,0.26111
18,3,0.27431,-0.080556
18,4,0.46181,0.275
18,5,-0.35069,0.48611
18,6,-0.37847,0.53611
18,7,-0.51389,0.68889
18,8,-0.30903,0.26111
19,3,0.26736,-0.072222
19,4,0.46181,0.28611
19,5,-0.35069,0.48611
19,6,-0.37847,0.53611
19,7,-0.51389,0.69167
19,8,-0.30903,0.26111
20,3,0.25694,-0.063889
20,4,0.45833,0.29444
20,5,-0.35069,0.48611
20,6,-0.37847,0.53611
20,7,-0.51389,0.69167
20,8,-0.30903,0.26111
21,3,0.25,-0.055556
21,4,0.45833,0.30556
21,5,-0.35069,0.48611
21,6,-0.37847,0.53611
21,7,-0.51389,0.69444
21,8,-0.30903,0.26111
22,3,0.24306,-0.05
22,4,0.45833,0.31389
22,5,-0.35069,0.48611
22,6,-0.37847,0.53611
22,7,-0.51389,0.69722
22,8,-0.30903,0.26111
23,3,0.23611,-0.044444
23,4,0.45833,0.325
23,5,-0.35069,0.48611
23,6,-0.37847,0.53611
23,7,-0.51389,0.7
23,8,-0.30903,0.26111
24,3,0.22569,-0.036111
24,4,0.45486,0.33333
24,5,-0.35069,0.48611
24,6,-0.37847,0.53611
24,7,-0.51042,0.70556
24,8,-0.30903,0.26111
25,3,0.21875,-0.030556
25,4,0.45486,0.34167
25,5,-0.35069,0.48611
25,6,-0.37847,0.53611
25,7,-0.51042,0.70833
25,8,-0.30903,0.26111
26,3,0.21181,-0.025
26,4,0.45486,0.35
26,5,-0.35069,0.48611
26,6,-0.37847,0.53611
26,7,-0.51042,0.71111
26,8,-0.30903,0.26111
27,3,0.20486,-0.019444
27,4,0.45486,0.36111
27,5,-0.35069,0.48611
27,6,-0.37847,0.53611
27,7,-0.51042,0.71389
27,8,-0.30903,0.26111
28,3,0.19792,-0.013889
28,4,0.45486,0.36944
28,5,-0.35069,0.48611
28,6,-0.37847,0.53611
28,7,-0.51042,0.71667
28,8,-0.30903,0.26111
29,3,0.1875,-0.0055556
29,4,0.45139,0.37778
29,5,-0.35069,0.48611
29,6,-0.37847,0.53611
29,7,-0.50694,0.72222
29,8,-0.30903,0.26111
30,3,0.18056,0
30,4,0.45139,0.38889
30,5,-0.35069,0.48611
30,6,-0.37847,0.53611
30,7,-0.50694,0.725
30,8,-0.30903,0.26111
31,3,0.17361,0.0055556
31,4,0.45139,0.39722
31,5,-0.35069,0.48611
31,6,-0.37847,0.53611
31,7,-0.50694,0.72778
31,8,-0.30903,0.26111
32,3,0.16667,0.013889
32,4,0.45139,0.40833
32,5,-0.35069,0.48611
32,6,-0.37847,0.53611
32,7,-0.50694,0.73611
32,8,-0.30903,0.26111
33,3,0.16319,0.019444
33,4,0.44792,0.41944
33,5,-0.35069,0.48611
33,6,-0.37847,0.53611
33,7,-0.51042,0.74167
33,8,-0.30903,0.26111
34,3,0.15625,0.027778
34,4,0.44792,0.43056
34,5,-0.35069,0.48611
34,6,-0.37847,0.53611
34,7,-0.51042,0.75
34,8,-0.30903,0.26111
35,3,0.14931,0.033333
35,4,0.44792,0.44167
35,5,-0.35069,0.48611
35,6,-0.37847,0.53611
35,7,-0.51389,0.75833
35,8,-0.30903,0.26111
36,3,0.14236,0.041667
36,4,0.44792,0.45
36,5,-0.35069,0.48611
36,6,-0.37847,0.53611
36,7,-0.51389,0.76667
36,8,-0.30903,0.26111
37,3,0.13889,0.047222
37,4,0.44444,0.46111
37,5,-0.35069,0.48611
37,6,-0.37847,0.53611
37,7,-0.51389,0.77222
37,8,-0.30903,0.26111
38,3,0.13194,0.055556
38,4,0.44444,0.47222
38,5,-0.35069,0.48611
38,6,-0.37847,0.53611
38,7,-0.51736,0.78056
38,8,-0.30903,0.26111
39,3,0.125,0.061111
39,4,0.44444,0.48333
39,5,-0.35069,0.48611
39,6,-0.37847,0.53611
39,7,-0.51736,0.78889
39,8,-0.30903,0.26111
40,3,0.12153,0.069444
40,4,0.44097,0.49444
40,5,-0.35069,0.48611
40,6,-0.37847,0.53611
40,7,-0.52083,0.79444
40,8,-0.30903,0.26111
41,3,0.11458,0.075
41,4,0.44097,0.50556
41,5,-0.35069,0.48611
41,6,-0.37847,0.53611
41,7,-0.52083,0.80278
41,8,-0.30903,0.26111
42,3,0.10764,0.080556
42,4,0.4375,0.51389
42,5,-0.35069,0.48611
42,6,-0.37847,0.53611
42,7,-0.52083,0.80833
42,8,-0.30903,0.26111
43,3,0.097222,0.086111
43,4,0.4375,0.52222
43,5,-0.35069,0.48611
43,6,-0.37847,0.53611
43,7,-0.52083,0.81389
43,8,-0.30903,0.26111
44,3,0.090278,0.091667
44,4,0.43403,0.53056
44,5,-0.35069,0.48611
44,6,-0.37847,0.53611
44,7,-0.52083,0.81944
44,8,-0.30903,0.26111
45,3,0.083333,0.097222
45,4,0.43056,0.53889
45,5,-0.35069,0.48611
45,6,-0.37847,0.53611
45,7,-0.52083,0.825
45,8,-0.30903,0.26111
46,3,0.072917,0.10278
46,4,0.42708,0.54722
46,5,-0.35069,0.48611
46,6,-0.37847,0.53611
46,7,-0.52083,0.82778
46,8,-0.30903,0.26111
47,3,0.065972,0.10833
47,4,0.42708,0.55278
47,5,-0.35069,0.48611
47,6,-0.37847,0.53611
47,7,-0.52431,0.83333
47,8,-0.30903,0.26111
48,3,0.059028,0.11389
48,4,0.42361,0.56111
48,5,-0.35069,0.48611
48,6,-0.37847,0.53611
48,7,-0.52431,0.83889
48,8,-0.30903,0.26111
49,3,0.052083,0.11944
49,4,0.42014,0.56944
49,5,-0.35069,0.48611
49,6,-0.37847,0.53611
49,7,-0.52431,0.84444
49,8,-0.30903,0.26111
50,3,0.041667,0.125
50,4,0.42014,0.57778
50,5,-0.35069,0.48611
50,6,-0.37847,0.53611
50,7,-0.52431,0.85
50,8,-0.30903,0.26111
51,3,0.034722,0.13056
51,4,0.41667,0.58611
51,5,-0.35069,0.48611
51,6,-0.37847,0.53611
51,7,-0.52431,0.85556
51,8,-0.30903,0.26111
52,3,0.027778,0.13611
52,4,0.41667,0.59722
52,5,-0.35069,0.48611
52,6,-0.37847,0.53611
52,8,-0.30903,0.26111
53,3,0.024306,0.14167
53,4,0.41319,0.60833
53,5,-0.35069,0.48611
53,6,-0.37847,0.53611
53,8,-0.30903,0.26111
54,3,0.017361,0.15
54,4,0.41319,0.61667
54,5,-0.35069,0.48611
54,6,-0.37847,0.53611
54,8,-0.30903,0.26111
55,3,0.013889,0.15556
55,4,0.40972,0.62778
55,5,-0.35069,0.48611
55,6,-0.37847,0.53611
55,8,-0.30903,0.26111
56,3,0.0069444,0.16111
56,4,0.40972,0.63889
56,5,-0.35069,0.48611
56,6,-0.37847,0.53611
56,8,-0.30903,0.26111
57,3,0.0034722,0.16667
57,4,0.40972,0.65
57,5,-0.35069,0.48611
57,6,-0.37847,0.53611
57,8,-0.30903,0.26111
58,3,-0.0034722,0.17222
58,4,0.40625,0.66111
58,5,-0.35069,0.48611
58,6,-0.37847,0.53611
58,8,-0.30903,0.26111
59,3,-0.0069444,0.18056
59,4,0.40625,0.66944
59,5,-0.35069,0.48611
59,6,-0.37847,0.53611
59,8,-0.30903,0.26111
60,3,-0.013889,0.18611
60,4,0.40278,0.68056
60,5,-0.35069,0.48611
60,6,-0.37847,0.53611
60,8,-0.30903,0.26111
61,3,-0.017361,0.19167
61,4,0.40278,0.69167
61,5,-0.35069,0.48611
61,6,-0.37847,0.53611
61,8,-0.30903,0.26111
62,3,-0.024306,0.2
62,4,0.39931,0.7
62,5,-0.35069,0.48611
62,6,-0.37847,0.53611
62,8,-0.30903,0.26111
63,3,-0.027778,0.20556
63,4,0.39931,0.70556
63,5,-0.35069,0.48611
63,6,-0.37847,0.53611
63,8,-0.30903,0.26111
64,3,-0.034722,0.21389
64,4,0.39583,0.71389
64,5,-0.35069,0.48611
64,6,-0.37847,0.53611
64,8,-0.30903,0.26111
65,3,-0.038194,0.21944
65,4,0.39583,0.72222
65,5,-0.35069,0.48611
65,6,-0.37847,0.53611
65,8,-0.30903,0.26111
66,3,-0.045139,0.22778
66,4,0.39236,0.73056
66,5,-0.35069,0.48611
66,6,-0.37847,0.53611
66,8,-0.30903,0.26111
67,3,-0.052083,0.23611
67,4,0.39236,0.73611
67,5,-0.35069,0.48611
67,6,-0.37847,0.53611
67,8,-0.30903,0.26111
68,3,-0.055556,0.24167
68,4,0.38889,0.74444
68,5,-0.35069,0.48611
68,6,-0.37847,0.53611
68,8,-0.30903,0.26111
69,3,-0.0625,0.25
69,4,0.38889,0.75278
69,5,-0.35069,0.48611
69,6,-0.37847,0.53611
69,8,-0.30903,0.26111
70,3,-0.065972,0.25556
70,4,0.38542,0.75833
70,5,-0.35069,0.48611
70,6,-0.37847,0.53611
70,8,-0.30903,0.26111
71,3,-0.072917,0.26389
71,4,0.38542,0.76667
71,5,-0.35069,0.48611
71,6,-0.37847,0.53611
71,8,-0.30903,0.26111
72,3,-0.076389,0.27222
72,5,-0.35069,0.48611
72,6,-0.37847,0.53611
72,8,-0.30903,0.26111
73,3,-0.083333,0.27778
73,5,-0.35069,0.48611
73,6,-0.37847,0.53611
73,8,-0.30903,0.26111
74,3,-0.086806,0.28611
74,5,-0.35069,0.48611
74,6,-0.37847,0.53611
74,8,-0.30903,0.26111
75,3,-0.09375,0.29444
75,5,-0.35069,0.48611
75,6,-0.37847,0.53611
75,8,-0.30903,0.26111
76,3,-0.097222,0.30278
76,5,-0.35069,0.48611
76,6,-0.37847,0.53611
76,8,-0.30903,0.26111
77,3,-0.10069,0.30833
77,5,-0.35069,0.48611
77,6,-0.37847,0.53611
77,8,-0.30903,0.26111
78,3,-0.10764,0.31667
78,5,-0.35069,0.48611
78,6,-0.37847,0.53611
78,8,-0.30903,0.26111
79,3,-0.11111,0.325
79,5,-0.35069,0.48611
79,6,-0.37847,0.53611
79,8,-0.30903,0.26111
80,3,-0.11806,0.33056
80,5,-0.35069,0.48611
80,6,-0.37847,0.53611
80,8,-0.30903,0.26111
81,3,-0.12153,0.33889
81,5,-0.35069,0.48611
81,6,-0.37847,0.53611
81,8,-0.30903,0.26111
82,3,-0.125,0.34722
82,5,-0.35069,0.48611
82,6,-0.37847,0.53611
82,8,-0.30903,0.26111
83,3,-0.12847,0.35278
83,5,-0.35069,0.48611
83,6,-0.37847,0.53611
83,8,-0.30903,0.26111
84,3,-0.13542,0.36111
84,5,-0.35069,0.48611
84,6,-0.37847,0.53611
84,8,-0.30903,0.26111
85,3,-0.13889,0.36944
85,5,-0.35069,0.48611
85,6,-0.37847,0.53611
85,8,-0.30903,0.26111
86,3,-0.14236,0.37778
86,5,-0.35069,0.48611
86,6,-0.37847,0.53611
86,8,-0.30903,0.26111
87,3,-0.14583,0.38333
87,5,-0.35069,0.48611
87,6,-0.37847,0.53611
87,8,-0.30903,0.26111
88,3,-0.14931,0.39167
88,5,-0.35069,0.48611
88,6,-0.37847,0.53611
88,8,-0.30903,0.26111
89,3,-0.15625,0.4
89,5,-0.35069,0.48611
89,6,-0.37847,0.53611
89,8,-0.30903,0.26111
90,3,-0.15972,0.40556
90,5,-0.35069,0.48611
90,6,-0.37847,0.53611
90,8,-0.30903,0.26111
91,3,-0.16319,0.41389
91,5,-0.35069,0.48611
91,6,-0.37847,0.53611
91,8,-0.30903,0.26111
92,3,-0.16667,0.42222
92,5,-0.35069,0.48611
92,6,-0.37847,0.53611
92,8,-0.30903,0.26111
93,3,-0.17361,0.42778
93,5,-0.35069,0.48611
93,6,-0.37847,0.53611
93,8,-0.30903,0.26111
94,3,-0.17708,0.43611
94,5,-0.35069,0.48611
94,6,-0.37847,0.53611
94,8,-0.30903,0.26111
95,3,-0.18056,0.44167
95,5,-0.35069,0.48611
95,6,-0.37847,0.53611
95,8,-0.30903,0.26111
96,3,-0.1875,0.45
96,5,-0.35069,0.48611
96,6,-0.37847,0.53611
96,8,-0.30903,0.26111
97,3,-0.19097,0.45556
97,5,-0.35069,0.48611
97,6,-0.37847,0.53611
97,8,-0.30903,0.26111
98,3,-0.19444,0.46389
98,5,-0.35069,0.48611
98,6,-0.37847,0.53611
98,8,-0.30903,0.26111
99,3,-0.19792,0.46944
99,5,-0.35069,0.48611
99,6,-0.37847,0.53611
99,8,-0.30903,0.26111
100,3,-0.20486,0.47778
100,5,-0.35069,0.48611
100,6,-0.37847,0.53611
100,8,-0.30903,0.26111
101,3,-0.20833,0.48333
101,5,-0.35069,0.48611
101,6,-0.37847,0.53611
101,8,-0.30903,0.26111
102,3,-0.21181,0.48889
102,5,-0.35069,0.48611
102,6,-0.37847,0.53611
102,8,-0.30903,0.26111
103,3,-0.21528,0.49444
103,5,-0.35069,0.48611
103,6,-0.37847,0.53611
103,8,-0.30903,0.26111
104,3,-0.21875,0.50278
104,5,-0.35069,0.48611
104,6,-0.37847,0.53611
104,8,-0.30903,0.26111
105,3,-0.22222,0.50833
105,5,-0.35069,0.48611
105,6,-0.37847,0.53611
105,8,-0.30903,0.26111
106,3,-0.22569,0.51389
106,5,-0.35069,0.48611
106,6,-0.37847,0.53611
106,8,-0.30903,0.26111
107,3,-0.22917,0.51944
107,5,-0.35069,0.48611
107,6,-0.375,0.53611
107,8,-0.30903,0.26111
108,3,-0.23264,0.525
108,5,-0.35069,0.48611
108,6,-0.375,0.53611
108,8,-0.30903,0.26111
109,3,-0.23611,0.53333
109,5,-0.35069,0.48611
109,6,-0.375,0.53611
109,8,-0.30903,0.26111
110,3,-0.23958,0.53889
110,5,-0.35069,0.48611
110,6,-0.375,0.53611
110,8,-0.30903,0.26111
111,3,-0.24306,0.54444
111,5,-0.35069,0.48611
111,6,-0.375,0.53611
111,8,-0.30903,0.26111
112,3,-0.25,0.55278
112,5,-0.35069,0.48611
112,6,-0.375,0.53611
112,8,-0.30903,0.26111
113,3,-0.25347,0.55833
113,5,-0.35069,0.48611
113,6,-0.375,0.53611
113,8,-0.30903,0.26111
114,3,-0.26042,0.56667
114,5,-0.35069,0.48611
114,6,-0.375,0.53611
114,8,-0.30903,0.26111
115,3,-0.26389,0.575
115,5,-0.35069,0.48611
115,6,-0.375,0.53611
115,8,-0.30903,0.26111
116,3,-0.27083,0.58333
116,5,-0.35069,0.48611
116,6,-0.375,0.53611
116,8,-0.30903,0.26111
117,3,-0.27431,0.58889
117,5,-0.35069,0.48611
117,6,-0.375,0.53611
117,8,-0.30903,0.26111
118,3,-0.28125,0.59722
118,5,-0.35069,0.48611
118,6,-0.375,0.53611
118,8,-0.30903,0.26111
119,3,-0.28472,0.60556
119,5,-0.35069,0.48611
119,6,-0.375,0.53611
119,8,-0.30903,0.26111
120,3,-0.29167,0.61111
120,5,-0.35069,0.48611
120,6,-0.375,0.53611
120,8,-0.30903,0.26111
121,3,-0.29514,0.61944
121,5,-0.35069,0.48611
121,6,-0.375,0.53611
121,8,-0.30903,0.26111
122,3,-0.30208,0.625
122,5,-0.35069,0.48611
122,6,-0.375,0.53611
122,8,-0.30903,0.26111
123,3,-0.30556,0.62778
123,5,-0.35069,0.48611
123,6,-0.375,0.53611
123,8,-0.30903,0.26111
124,3,-0.3125,0.63333
124,5,-0.35069,0.48611
124,6,-0.375,0.53611
124,8,-0.30903,0.26111
125,3,-0.31597,0.63611
125,5,-0.35069,0.48611
125,6,-0.375,0.53611
125,8,-0.30903,0.26111
126,3,-0.32292,0.64167
126,5,-0.35069,0.48611
126,6,-0.375,0.53611
126,8,-0.30903,0.26111
127,3,-0.32639,0.64444
127,5,-0.35069,0.48611
127,6,-0.375,0.53611
127,8,-0.30903,0.26111
128,3,-0.33333,0.65
128,5,-0.35069,0.48611
128,6,-0.375,0.53611
128,8,-0.30903,0.26111
129,3,-0.33681,0.65278
129,5,-0.35069,0.48611
129,6,-0.375,0.53611
129,8,-0.30903,0.26111
130,3,-0.34375,0.65833
130,5,-0.35069,0.48611
130,6,-0.375,0.53611
130,8,-0.30903,0.26111
131,3,-0.34722,0.66111
131,5,-0.35069,0.48611
131,6,-0.375,0.53611
131,8,-0.30903,0.26111
132,5,-0.35069,0.48611
132,6,-0.375,0.53611
132,8,-0.30903,0.26111
133,5,-0.35069,0.48611
133,6,-0.375,0.53611
133,8,-0.30903,0.26111
134,5,-0.35069,0.48611
134,6,-0.375,0.53611
134,8,-0.30903,0.26111
135,5,-0.35069,0.48611
135,6,-0.375,0.53611
135,8,-0.30903,0.26111
136,5,-0.35069,0.48611
136,6,-0.375,0.53611
136,8,-0.30903,0.26111
137,5,-0.35069,0.48611
137,6,-0.375,0.53611
137,8,-0.30903,0.26111
138,5,-0.35069,0.48611
138,6,-0.375,0.53611
138,8,-0.30903,0.26111
139,5,-0.35069,0.48611
139,6,-0.375,0.53611
139,8,-0.30903,0.26111
140,5,-0.35069,0.48611
140,6,-0.375,0.53611
140,8,-0.30903,0.26111
141,5,-0.35069,0.48611
141,6,-0.375,0.53611
141,8,-0.30903,0.26111
141,11,-0.017361,0.8
141,12,0.14236,0.81111
141,13,0.083333,0.93889
142,5,-0.35069,0.48611
142,6,-0.375,0.53611
142,8,-0.30903,0.26111
142,11,-0.017361,0.78889
142,12,0.14236,0.80833
142,13,0.079861,0.93333
143,5,-0.35069,0.48611
143,6,-0.375,0.53611
143,8,-0.30903,0.26111
143,11,-0.017361,0.77778
143,12,0.14583,0.80556
143,13,0.079861,0.93056
144,5,-0.35069,0.48611
144,6,-0.375,0.53611
144,8,-0.30903,0.26111
144,11,-0.017361,0.76667
144,12,0.14583,0.80278
144,13,0.076389,0.925
145,5,-0.35069,0.48611
145,6,-0.375,0.53611
145,8,-0.30903,0.26111
145,11,-0.017361,0.75556
145,12,0.14931,0.8
145,13,0.076389,0.91944
146,5,-0.35069,0.48611
146,6,-0.375,0.53611
146,8,-0.30903,0.26111
146,11,-0.020833,0.74444
146,12,0.14931,0.79722
146,13,0.072917,0.91389
147,5,-0.35069,0.48611
147,6,-0.375,0.53611
147,8,-0.30903,0.26111
147,11,-0.020833,0.73611
147,12,0.15278,0.79444
147,13,0.072917,0.91111
148,5,-0.35069,0.48611
148,6,-0.375,0.53611
148,8,-0.30903,0.26111
148,11,-0.020833,0.725
148,12,0.15278,0.79167
148,13,0.069444,0.90556
149,5,-0.35069,0.48611
149,6,-0.375,0.53611
149,8,-0.30903,0.26111
149,11,-0.020833,0.71389
149,12,0.15625,0.78889
149,13,0.069444,0.9
150,5,-0.35069,0.48611
150,6,-0.375,0.53611
150,8,-0.30903,0.26111
150,11,-0.020833,0.70278
150,12,0.15625,0.78611
150,13,0.065972,0.89722
151,5,-0.35069,0.48611
151,6,-0.375,0.53611
151,8,-0.30903,0.26111
151,11,-0.020833,0.69167
151,12,0.15972,0.78333
151,13,0.065972,0.89167
152,5,-0.35069,0.48611
152,6,-0.375,0.53611
152,8,-0.30903,0.26111
152,11,-0.020833,0.68056
152,12,0.15972,0.78056
152,13,0.0625,0.88611
153,5,-0.35069,0.48611
153,6,-0.375,0.53611
153,8,-0.30903,0.26111
153,11,-0.017361,0.66944
153,12,0.15972,0.775
153,13,0.0625,0.88056
154,5,-0.35069,0.48611
154,6,-0.375,0.53611
154,8,-0.30903,0.26111
154,11,-0.017361,0.65556
154,12,0.16319,0.77222
154,13,0.059028,0.875
155,5,-0.35069,0.48611
155,6,-0.375,0.53611
155,8,-0.30903,0.26111
155,11,-0.017361,0.64444
155,12,0.16319,0.76667
155,13,0.059028,0.86944
156,5,-0.35069,0.48611
156,6,-0.375,0.53611
156,8,-0.30903,0.26111
156,11,-0.013889,0.63333
156,12,0.16319,0.76389
156,13,0.055556,0.86111
157,5,-0.35069,0.48611
157,6,-0.375,0.53611
157,8,-0.30903,0.26111
157,11,-0.013889,0.62222
157,12,0.16319,0.76111
157,13,0.052083,0.85556
158,5,-0.35069,0.48611
158,6,-0.375,0.53611
158,8,-0.30903,0.26111
158,11,-0.013889,0.61111
158,12,0.16319,0.75556
158,13,0.052083,0.85
159,5,-0.35069,0.48611
159,6,-0.375,0.53611
159,8,-0.30903,0.26111
159,11,-0.013889,0.59722
159,12,0.16667,0.75278
159,13,0.048611,0.84444
160,5,-0.35069,0.48611
160,6,-0.375,0.53611
160,8,-0.30903,0.26111
160,11,-0.010417,0.58611
160,12,0.16667,0.74722
160,13,0.048611,0.83889
161,5,-0.35069,0.48611
161,6,-0.375,0.53611
161,8,-0.30903,0.26111
161,11,-0.010417,0.575
161,12,0.16667,0.74444
161,13,0.045139,0.83333
162,5,-0.35069,0.48611
162,6,-0.375,0.53611
162,8,-0.30903,0.26111
162,11,-0.0069444,0.56389
162,12,0.16667,0.73889
162,13,0.045139,0.825
163,5,-0.35069,0.48611
163,6,-0.375,0.53611
163,8,-0.30903,0.26111
163,11,-0.0069444,0.55278
163,12,0.16667,0.73333
163,13,0.045139,0.81944
164,5,-0.35069,0.48611
164,6,-0.375,0.53611
164,8,-0.30903,0.26111
164,11,-0.0034722,0.54167
164,12,0.16667,0.72778
164,13,0.045139,0.81111
165,5,-0.35069,0.48611
165,6,-0.375,0.53611
165,8,-0.30903,0.26111
165,11,-0.0034722,0.53056
165,12,0.16667,0.72222
165,13,0.045139,0.80278
166,5,-0.35069,0.48611
166,6,-0.375,0.53611
166,8,-0.30903,0.26111
166,11,0,0.51944
166,12,0.16667,0.71667
166,13,0.048611,0.79444
167,5,-0.35069,0.48611
167,6,-0.375,0.53611
167,8,-0.30903,0.26111
167,11,0.0034722,0.50833
167,12,0.16667,0.71111
167,13,0.048611,0.78889
168,5,-0.35069,0.48611
168,6,-0.375,0.53611
168,8,-0.30903,0.26111
168,11,0.0034722,0.49722
168,12,0.16667,0.70556
168,13,0.048611,0.78056
169,5,-0.35069,0.48611
169,6,-0.375,0.53611
169,8,-0.30903,0.26111
169,11,0.0069444,0.48611
169,12,0.16667,0.7
169,13,0.048611,0.77222
170,5,-0.35069,0.48611
170,6,-0.375,0.53611
170,8,-0.30903,0.26111
170,11,0.0069444,0.475
170,12,0.16667,0.69444
170,13,0.048611,0.76667
171,5,-0.35069,0.48611
171,6,-0.375,0.53611
171,8,-0.30903,0.26111
171,11,0.010417,0.46389
171,12,0.16667,0.68889
171,13,0.048611,0.75833
171,14,0.71875,0.13889
171,15,0.54861,0.13611
171,16,0.67014,-0.36667
172,5,-0.35069,0.48611
172,6,-0.375,0.53611
172,8,-0.30903,0.26389
172,11,0.010417,0.45278
172,12,0.16667,0.68333
172,13,0.048611,0.75
172,14,0.71875,0.14722
172,15,0.54861,0.14444
172,16,0.66667,-0.35556
173,5,-0.35069,0.48611
173,6,-0.375,0.53611
173,8,-0.3125,0.26389
173,11,0.013889,0.44167
173,12,0.17014,0.675
173,13,0.048611,0.74167
173,14,0.71875,0.15556
173,15,0.54861,0.15
173,16,0.66319,-0.34444
174,5,-0.35069,0.48611
174,6,-0.375,0.53611
174,8,-0.3125,0.26667
174,11,0.013889,0.42778
174,12,0.17014,0.66944
174,13,0.052083,0.73333
174,14,0.71528,0.16389
174,15,0.54861,0.15833
174,16,0.65972,-0.33611
175,5,-0.35069,0.48611
175,6,-0.375,0.53611
175,8,-0.31597,0.26667
175,11,0.013889,0.41667
175,12,0.17361,0.66111
175,13,0.052083,0.725
175,14,0.71528,0.17222
175,15,0.54861,0.16389
175,16,0.65625,-0.325
176,5,-0.35069,0.48611
176,6,-0.375,0.53611
176,8,-0.31597,0.26944
176,11,0.017361,0.40556
176,12,0.17361,0.65556
176,13,0.052083,0.71667
176,14,0.71528,0.18056
176,15,0.54861,0.17222
176,16,0.65278,-0.31389
177,5,-0.35069,0.48611
