FrameID,PedID,x,y
20,8,5.2,-2.13
20,7,4.65,-1.66
20,4,3.23,4.79
20,27,-1.7,17.73
20,0,0.85,10.16
20,2,-0.85,19.7
20,15,4.68,15.34
20,21,7.05,15.72
20,20,2.88,16.09
20,3,2.43,4.74
20,34,-2.42,7.23
20,26,-2.25,-2.32
20,23,6.08,15.27
20,247,5.08,14.19
20,1,0.83,9.61
20,383,8.1,11.8
20,33,-2.3,6.28
20,32,-2.33,-4.42
20,38,0.93,16.01
20,22,3.45,16.24
20,122,4.18,16.74
25,122,4.03,17.26
25,20,2.73,16.09
25,4,3.18,3.79
25,42,8.45,-3.6
25,37,-2.42,16.38
25,15,4.5,15.72
25,13,7.35,15.37
25,7,4.35,-2.31
25,19,4.03,19.24
25,17,2.35,13.79
25,33,-2.33,6.3
25,27,-1.62,18.63
25,247,4.85,14.42
25,2,-1.02,19.7
25,24,6.68,16.92
25,16,-2,-0.2
25,36,-2.12,10.93
25,35,-2.12,15.4
25,14,1.33,17.38
25,0,0.83,10.16
25,32,-2.3,-4.42
25,9,5.33,-3.36
25,43,8.62,11.35
25,23,6.08,15.27
25,26,-2.27,-2.32
25,38,-0.15,17.01
25,41,8.88,-1.83
25,22,3.43,16.56
25,12,6.78,14.75
25,34,-2.4,7.23
25,383,7.73,12.12
25,1,0.85,9.46
25,8,4.9,-2.58
25,10,1.08,15.91
25,40,7.43,-0.4
25,3,2.43,3.79
25,5,5.83,12.99
25,39,8.03,12.8
25,21,7.08,15.72
30,41,8.45,-2.4
30,22,3.05,17.16
30,383,7.2,12.55
30,13,7.35,15.37
30,7,4.08,-2.74
30,20,2.68,16.44
30,247,5.03,14.89
30,8,4.78,-2.91
30,19,4.2,19.64
30,122,4.05,17.61
30,43,8.2,11.47
30,27,-1.42,18.83
30,5,5.58,13.77
30,40,6.93,-1.03
30,37,-2.42,16.38
30,33,-2.35,6.28
30,151,4.35,15.72
30,23,6.05,15.27
30,26,-2.27,-2.32
30,38,-0.55,17.98
30,16,-1.95,-0.2
30,3,2.38,3.01
30,4,3.18,3.01
30,9,5.3,-3.46
30,24,6.68,16.95
30,21,7.05,15.72
30,36,-2.15,10.95
30,12,6.78,14.87
30,1,0.85,9.46
30,14,0.7,17.88
30,17,1.58,14.88
30,35,-2.15,15.4
30,0,0.8,10.16
30,42,8.23,-4.35
30,34,-2.4,7.25
30,39,7.53,13.32
30,32,-2.27,-4.42
30,10,1,16.03
35,34,-2.42,7.25
35,27,-1.45,18.85
35,122,3.88,17.84
35,4,2.93,2.34
35,5,5.15,14.29
35,32,-2.27,-4.4
35,37,-2.33,16.38
35,39,7.18,13.75
35,24,6.62,17.05
35,3,2.38,2.16
35,19,4.12,20.09
35,247,5.03,15.02
35,22,3.05,17.51
35,40,6.53,-1.96
35,1,0.9,9.43
35,26,-2.27,-2.32
35,151,4.08,15.71
35,41,8,-2.93
35,7,3.85,-3.14
35,42,8.08,-4.6
35,38,-0.77,18.8
35,10,0.1,18.03
35,35,-2.15,15.4
35,33,-2.38,6.28
35,23,6.03,15.29
35,14,0.33,18.46
35,12,6.53,14.87
35,13,7.38,15.37
35,16,-2.17,-0.05
35,0,0.8,10.16
35,36,-2.17,10.95
35,383,6.78,12.67
35,17,1.35,14.88
35,20,2.08,17.39
35,43,7.6,11.77
35,9,5.33,-3.91
35,21,7.05,15.75
35,8,4.68,-3.41
40,38,-1.2,18.8
40,39,6.73,13.75
40,44,8.98,12.42
40,24,6.65,17.05
40,13,7.35,15.37
40,40,6.2,-2.46
40,32,-2.27,-4.4
40,43,7.12,12.2
40,3,2.25,1.46
40,37,-2.33,16.38
40,41,7.85,-3.48
40,26,-2.33,-2.32
40,151,4.05,16.11
40,35,-2.2,15.4
40,8,4.28,-4.11
40,42,7.85,-4.73
40,36,-2.17,10.95
40,23,6.03,15.29
40,7,3.58,-3.56
40,4,3,1.54
40,122,3.4,18.76
40,17,0.4,15.83
40,22,2.98,17.94
40,19,4.1,20.39
40,33,-2.4,6.28
40,383,6.38,13.19
40,12,6.5,14.87
40,9,4.88,-4.61
40,247,4.83,15.54
40,1,0.88,9.43
40,16,-2.17,-0.05
40,0,0.8,10.16
40,5,4.33,14.39
40,34,-2.4,7.25
40,14,-0.1,19.03
40,27,-1.55,19.1
40,20,2,17.81
40,21,7.05,15.75
40,10,-0.47,19.08
45,41,7.7,-4.05
45,4,2.62,0.74
45,35,-2.2,15.4
45,27,-1.52,19.1
45,21,7.03,15.75
45,32,-2.27,-4.4
45,1,0.85,9.43
45,19,3.85,20.94
45,22,2.7,18.54
45,17,-0.1,16.31
45,37,-2.35,16.38
45,40,5.97,-3.13
45,26,-2.3,-2.32
45,13,7.23,15.37
45,24,6.65,17.07
45,151,4.05,16.09
45,14,-0.57,20.13
45,9,4.68,-5.21
45,20,1.88,18.39
45,42,7.28,-5.08
45,7,3.35,-4.14
45,36,-2.17,10.93
45,8,4,-4.71
45,30,4.62,15.54
45,39,6.38,13.89
45,122,3.25,19.14
45,23,6.03,15.29
45,5,4.15,14.81
45,12,6.53,14.87
45,43,6.75,12.6
45,16,-2.17,-0.05
45,0,0.8,10.16
45,3,2.08,0.71
45,10,-0.77,19.2
45,44,8.83,12.75
45,34,-2.55,7.2
45,33,-2.27,6.28
45,18,-0.3,10.26
45,383,5.55,13.19
45,38,-1.4,18.8
50,247,4.48,17.04
50,6,8.58,2.37
50,18,-0.52,9.58
50,41,7.55,-4.9
50,7,2.78,-5.11
50,17,-0.88,18.33
50,13,7.1,15.27
50,12,6.1,14.24
50,1,1,9.38
50,21,6.88,15.67
50,4,2.58,0.01
50,383,5.03,13.57
50,19,3.45,21.39
50,10,-1.57,21.48
50,3,1.9,-0.04
50,122,3.03,19.56
50,0,0.78,10.13
50,5,3.55,15.31
50,40,5.62,-3.76
50,14,-1.25,22.03
50,16,-2.12,-0.02
50,9,4.4,-5.78
50,22,2.28,19.44
50,8,3.65,-5.41
50,43,6.43,12.94
50,26,-2.15,-2.25
50,23,5.85,15.07
50,30,4.12,19.16
50,116,8.78,11.47
50,44,8.53,13.77
50,20,1.5,19.23
55,5,3.08,15.89
55,3,1.73,-0.89
55,17,-0.98,18.25
55,20,1.33,19.91
55,4,2.53,-0.89
55,43,6.18,13.27
55,9,4,-6.54
55,1,1,9.38
55,21,6.88,15.67
55,116,8.45,12.25
55,12,6.22,14.39
55,8,3.33,-5.99
55,40,5.47,-4.51
55,247,4.48,17.29
55,14,-1.45,22.05
55,7,2.38,-5.71
55,122,2.83,20.26
55,30,3.78,19.74
55,0,0.78,10.13
55,16,-2.12,-0.02
55,41,7.35,-4.98
55,10,-1.57,21.45
55,6,7.9,2.02
55,13,7.15,15.32
55,168,8.98,11.5
55,26,-2.15,-2.25
55,23,5.85,15.07
55,383,5.1,13.57
55,22,2.1,20.04
55,44,8.53,13.77
55,18,-0.75,8.88
60,4,2.35,-1.71
60,116,7.98,12.3
60,22,2.03,20.41
60,383,4.8,14.42
60,40,5.25,-5.18
60,41,7.1,-5.28
60,21,6.88,15.67
60,1,1,9.38
60,6,7.35,1.67
60,12,6.22,14.39
60,30,3.73,19.99
60,5,2.78,16.39
60,13,7.15,15.32
60,164,8.28,-4.25
60,168,8.83,12.32
60,0,0.78,10.13
60,10,-1.67,21.45
60,43,5.93,13.82
60,18,-0.82,8.1
60,8,3.08,-6.64
60,16,-2.2,-0.02
60,122,2.73,20.66
60,7,2.12,-6.29
60,3,1.55,-1.67
60,44,7.98,15.3
60,20,1.2,20.38
60,9,3.95,-6.89
60,26,-2.15,-2.25
60,23,5.85,15.07
60,17,-1.5,19.28
65,20,1.15,20.88
65,18,-1.15,7.4
65,8,2.8,-7.14
65,164,8.03,-5.05
65,168,8.58,13.02
65,9,3.73,-7.16
65,21,6.88,15.67
65,7,1.93,-6.96
65,1,1,9.38
65,0,0.78,10.13
65,12,6.22,14.39
65,43,5.53,14.27
65,383,4.3,14.82
65,16,-2.25,-0.02
65,5,2.5,16.69
65,116,7.45,12.72
65,44,7.78,16.17
65,6,6.88,0.9
65,4,2.33,-2.51
65,122,2.5,21.19
65,30,3.65,20.41
65,3,1.5,-2.42
65,40,5.03,-5.91
65,26,-2.17,-2.25
65,17,-1.62,19.4
65,22,1.93,20.79
65,23,5.85,15.07
65,13,7.12,15.2
70,1,0.95,9.36
70,8,2.68,-7.44
70,6,6.47,0.42
70,9,3.45,-7.56
70,13,7.12,15.2
70,20,1.03,21.41
70,116,6.93,13.2
70,40,4.83,-6.48
70,21,6.88,15.67
70,4,2.1,-3.21
70,5,2.15,17.11
70,16,-2.27,-0.02
70,43,5.15,14.77
70,44,7.53,16.75
70,122,2.93,21.39
70,12,6.22,14.39
70,22,1.73,21.46
70,0,0.78,10.13
70,7,1.83,-7.49
70,3,1.42,-3.32
70,383,3.83,15.31
70,26,-2.17,-2.25
70,18,-1.32,6.5
70,164,7.85,-6.3
70,30,2.45,21.59
70,23,5.85,15.07
70,168,8.43,13.85
75,1,0.95,9.36
75,22,1.58,21.91
75,44,7.38,17.52
75,7,1.62,-7.99
75,13,7.12,15.2
75,6,6,-0.23
75,168,8.2,14.4
75,21,6.88,15.67
75,383,3.4,15.79
75,20,0.95,21.78
75,3,1.17,-3.99
75,5,1.67,18.11
75,0,0.78,10.13
75,23,5.9,15.07
75,26,-2.17,-2.25
75,626,2.73,15.46
75,116,6.35,13.74
75,18,-1.62,6.15
75,16,-2.3,-0.02
75,12,6.47,14.72
75,4,1.9,-4.14
75,122,3.1,21.44
75,43,4.85,14.94
75,30,2.33,21.94
80,7,1.48,-8.37
80,3,1.03,-4.72
80,626,2.3,15.76
80,116,5.8,14.19
80,23,5.93,15.12
80,1,1.03,9.41
80,21,6.9,15.67
80,24,6.98,18.07
80,0,0.78,10.08
80,16,-2.27,-0.02
80,20,1.1,22.18
80,5,1.5,18.28
80,18,-1.9,5.33
80,4,1.7,-4.89
80,22,1.42,22.36
80,6,5.72,-1.01
80,30,2.28,22.26
80,168,8.1,15.5
80,13,7.15,15.17
80,26,-2.15,-2.25
80,12,6.5,14.72
80,383,2.95,16.21
80,43,4.38,15.54
85,383,2.58,16.69
85,16,-2.27,0.03
85,12,6.5,14.74
85,13,7.18,15.17
85,24,6.88,18.57
85,26,-2.12,-2.25
85,43,3.98,16.09
85,626,2.08,16.04
85,3,0.83,-5.62
85,23,6,15.32
85,116,5.4,14.72
85,21,6.9,15.65
85,5,1.3,18.86
85,0,0.8,10.08
85,6,5.38,-1.53
85,1,1.03,9.38
85,4,1.53,-5.59
85,7,1.2,-8.64
85,18,-2.1,4.8
85,168,7.95,16.05
85,20,0.73,22.78
85,30,2.1,22.46
90,383,2.12,17.01
90,16,-2.23,0.03
90,21,6.88,15.67
90,6,5.25,-2.43
90,122,3.1,21.61
90,23,5.83,15.12
90,5,1.12,19.53
90,24,4.25,20.57
90,1,1.05,9.41
90,12,6.5,14.72
90,247,2.53,20.09
90,168,7.83,16.65
90,0,0.78,10.13
90,20,0.58,22.98
90,13,7.15,15.2
90,3,0.8,-6.02
90,30,2.23,22.11
90,26,-2.17,-2.25
90,626,1.6,16.46
90,4,1.48,-6.29
90,116,5.35,15.04
90,186,8.58,10.7
90,18,-2.6,4.18
90,43,3.75,16.79
95,13,7.18,15.2
95,186,7.7,11.27
95,6,5,-3.16
95,16,-2.23,0.03
95,18,-2.62,3.43
95,122,2.9,21.89
95,43,3.6,17.36
95,3,0.43,-7.22
95,4,1.28,-7.09
95,168,7.73,17.27
95,1,1.05,9.41
95,12,6.5,14.72
95,30,1.95,22.34
95,0,0.93,10.13
95,23,5.83,15.12
95,383,1.7,17.53
95,247,2.43,20.46
95,626,1.12,17.03
95,26,-2.17,-2.25
95,21,7,15.67
95,24,4,21.09
95,116,4.88,16.12
95,5,0.95,20.18
100,24,3.5,21.76
100,383,1.3,17.98
100,3,0.18,-8.04
100,18,-3,2.88
100,186,7.1,11.6
100,23,5.88,15.52
100,13,7.03,15.1
100,6,4.8,-3.93
100,4,0.75,-8.29
100,626,0.9,17.43
100,16,-2.3,0.13
100,247,2.18,20.96
100,12,6.43,14.69
100,5,0.7,20.88
100,43,3.48,18.01
100,21,7.1,15.72
100,168,7.93,17.4
100,116,4.93,16.87
100,1,0.93,9.43
100,26,-2.23,-2.2
100,0,1.03,10.13
105,3,-0.17,-8.99
105,12,6.22,14.82
105,21,7.08,15.72
105,24,3.18,21.96
105,23,5.58,15.57
105,0,1.03,10.13
105,116,4.93,17.32
105,247,2,21.21
105,16,-2.35,0
105,6,4.53,-4.68
105,168,8.05,17.4
105,5,0.55,21.43
105,626,0.35,17.93
105,383,0.75,18.66
105,1,0.95,9.41
105,43,3.4,18.61
105,4,0.68,-8.74
105,186,6.47,12.07
105,26,-2.23,-2.2
105,13,7.05,15.37
110,247,1.8,21.74
110,626,-0.05,18.13
110,181,8.03,12.4
110,21,7.03,15.87
110,43,3.23,19.16
110,5,0.2,22.28
110,6,4.2,-5.41
110,23,5.3,15.82
110,16,-2.35,0
110,13,7,15.37
110,168,8.25,17.7
110,24,2.93,22.21
110,12,6,14.89
110,1,0.95,9.41
110,116,5.05,17.97
110,186,5.88,12.49
110,383,0.5,18.96
110,26,-2.23,-2.2
110,0,1.03,10.13
115,23,5.1,16.14
115,626,-0.55,18.46
115,116,5.18,18.42
115,5,0.05,23.43
115,181,7.43,12.75
115,43,2.9,20.16
115,16,-2.35,0
115,383,0.15,19.36
115,13,7.05,15.52
115,21,7,15.87
115,247,1.6,22.11
115,24,2.83,22.54
115,6,4.03,-6.14
115,1,0.95,9.41
115,186,5.35,13.22
115,12,6,15.22
115,168,8.05,17.7
115,26,-2.23,-2.2
115,0,1.03,10.13
120,24,2.58,23.11
120,383,-0.22,19.98
120,43,2.78,20.66
120,626,-0.9,18.98
120,5,0.05,23.43
120,168,8,17.7
120,116,5.25,18.94
120,186,4.68,13.67
120,181,6.8,13.12
120,6,3.85,-6.71
120,23,4.88,16.52
120,13,6.9,15.6
120,26,-2.23,-2.2
120,1,0.95,9.41
120,247,1.28,22.76
120,12,5.97,15.54
120,0,1.03,10.13
120,21,7,15.9
120,16,-2.35,0.05
125,16,-2.27,0.23
125,12,6.03,15.64
125,13,6.55,15.64
125,23,4.78,16.52
125,383,-0.6,20.43
125,5,0,23.43
125,168,8.12,17.9
125,21,7.05,16.02
125,24,2.3,24.56
125,43,2.53,21.34
125,626,-1.15,19.5
125,181,6.12,13.59
125,1,0.95,9.41
125,149,8.98,10.2
125,116,5.43,19.49
125,186,4.2,14.04
125,26,-2.23,-2.2
125,0,1.03,10.13
130,168,8,17.9
130,23,4.62,16.67
130,149,8.78,10.75
130,135,8.85,9.37
130,5,-0.52,23.71
130,13,6.45,15.72
130,186,3.62,14.31
130,12,5.85,15.94
130,383,-0.92,20.88
130,0,0.83,10.28
130,181,5.62,14.04
130,21,6.9,16.22
130,1,0.95,9.41
130,626,-1.3,19.6
130,16,-2.3,0.3
130,26,-2.23,-2.2
130,43,2.28,21.86
135,21,6.83,16.3
135,626,-1.67,19.9
135,149,8.38,11.05
135,181,4.98,14.62
135,135,8.4,10.3
135,186,3.15,14.74
135,13,6.35,15.79
135,26,-2.23,-2.17
135,12,5.83,15.94
135,383,-1.15,21
135,43,2,22.24
135,16,-2.3,0.38
135,1,0.95,9.41
135,0,0.7,10.36
135,168,7.98,17.77
135,23,4.62,16.67
140,125,8.98,11.32
140,168,8.2,17.57
140,23,4.62,16.67
140,116,7.23,19.3
140,1,0.98,9.43
140,43,1.75,22.41
140,186,2.75,14.99
140,16,-2.33,0.48
140,12,5.55,16.17
140,13,6.28,15.79
140,26,-2.23,-2.17
140,135,7.73,10.67
140,181,4.53,14.79
140,149,8.03,11.27
140,21,6.65,16.3
140,0,0.18,10.33
145,0,-0.3,10.36
145,168,8.18,17.57
145,21,6.65,16.3
145,23,4.6,16.69
145,16,-2.38,0.55
145,181,3.88,15.44
145,26,-2.23,-2.17
145,186,2.23,15.61
145,1,0.7,9.38
145,125,8.53,11.82
145,149,7.73,11.67
145,116,7.33,19.17
145,12,5.47,16.17
145,135,7,11.22
145,13,6.2,16.04
150,21,6.2,16.72
150,26,-2.23,-2.22
150,0,-0.9,10.18
150,186,1.62,16.58
150,181,3.1,16.21
150,135,6.55,11.77
150,16,-2.3,0.58
150,13,6.15,16.17
150,149,7.35,12.12
150,116,7.75,18.55
150,1,0.8,9.33
150,125,7.95,12.4
150,23,4.62,16.69
150,12,5.43,16.12
150,168,8.23,17.42
155,26,-2.23,-2.22
155,23,4.5,17.12
155,168,8.23,17.42
155,12,5.28,16.37
155,181,2.7,16.46
155,21,6.18,16.79
155,13,6.15,16.17
155,135,5.75,12.29
155,149,7.05,12.52
155,16,-2.33,0.58
155,1,0.6,9.48
155,125,7.55,12.65
155,121,8.75,10.67
155,116,7.85,18.4
155,0,-1.5,10.08
155,186,1.23,16.91
160,1,0.38,9.66
160,186,0.73,17.28
160,121,8.18,11
160,181,2.08,17.01
160,12,5.22,16.77
160,149,6.5,12.87
160,13,6.2,16.22
160,124,8.9,11.02
160,135,5.33,12.89
160,16,-2.33,0.58
160,116,7.8,18.4
160,26,-2.23,-2.22
160,168,8.23,17.42
160,23,4.43,17.24
160,21,5.95,17.14
160,125,7.05,13.17
165,16,-2.35,0.58
165,124,8.55,11.9
165,121,7.68,11.3
165,116,7.9,18.27
165,125,6.68,13.87
165,186,0.23,17.91
165,1,-0.02,9.73
165,13,5.85,16.62
165,21,5.88,17.34
165,135,4.85,13.62
165,181,1.5,17.61
165,168,8.23,17.42
165,23,4.15,17.64
165,12,5.03,17.17
165,26,-2.23,-2.2
165,149,6.22,13.37
170,181,0.85,18.33
170,149,5.78,13.82
170,26,-2.27,-2.2
170,21,5.78,17.72
170,16,-2.35,0.45
170,121,7.18,11.55
170,13,5.85,16.74
170,116,7.88,18.27
170,12,4.93,17.52
170,23,3.95,17.84
170,1,-0.42,9.83
170,186,-0.1,18.23
170,135,4.43,14.22
170,168,8.2,17.45
170,125,6.25,14.34
170,124,8,12.05
175,125,5.78,14.72
175,149,5.28,14.22
175,26,-2.27,-2.12
175,186,-0.57,19.16
175,181,0.33,18.91
175,135,4.1,14.69
175,116,7.88,18.27
175,168,8.2,17.45
175,124,7.55,12.45
175,13,5.83,16.89
175,16,-2.38,0.53
175,1,-0.85,10
175,21,5.7,18.07
175,23,3.8,18.14
175,121,6.75,12.02
175,12,4.73,18.04
180,186,-1,19.25
180,121,6.35,12.39
180,181,-0.1,19.58
180,139,-0.67,20.73
180,23,3.6,18.31
180,1,-1.07,10.13
180,135,3.4,15.51
180,21,5.58,18.42
180,124,7.03,12.65
180,125,5.43,15.22
180,12,4.73,18.27
180,16,-2.38,0.4
180,149,4.95,14.57
180,168,8.2,17.45
180,116,7.88,18.27
180,26,-2.65,-1.82
180,288,8.75,9.72
180,136,8.8,10.72
180,13,5.55,17.34
185,1,-1.6,9.98
185,125,5.15,15.62
185,13,4.8,17.84
185,181,-0.57,19.96
185,149,4.7,14.87
185,23,3.18,18.69
185,26,-2.83,-1.57
185,124,6.73,13.05
185,135,2.93,15.84
185,121,6.05,12.89
185,187,8.98,10.02
185,139,-0.12,20.58
185,136,8.25,11.12
185,12,4.68,18.54
185,21,5.35,18.89
185,168,8.2,17.45
185,288,8.4,10.35
185,16,-2.4,0.55
185,116,7.88,18.27
185,186,-1.1,19.33
190,124,6.28,13.49
190,12,4.38,19.04
190,16,-2.42,0.43
190,139,0.45,20.16
190,121,5.7,13.42
190,21,4.88,19.54
190,187,8.6,10.45
190,136,7.83,11.55
190,116,7.85,18.27
190,23,2.7,19.14
190,288,8,10.72
190,125,4.8,15.94
190,168,8.28,17.45
190,181,-0.88,20.45
190,149,4.28,15.47
190,135,2.3,16.31
190,186,-1.8,20.43
190,1,-1.93,10.08
190,13,4.45,18.19
195,168,8.3,17.45
195,116,7.85,18.27
195,1,-2.17,10
195,13,3.98,18.69
195,149,3.98,15.76
195,187,8.03,10.85
195,125,4.55,16.34
195,16,-2.3,0.6
195,12,4.05,19.36
195,124,5.95,13.87
195,23,2.55,19.36
195,186,-2,20.58
195,21,4.7,19.87
195,139,0.95,19.93
195,135,1.8,16.71
195,288,7.58,11.07
195,121,5.43,13.77
195,136,7.5,11.9
195,181,-1.3,20.85
200,139,1.45,19.21
200,187,7.5,11.65
200,16,-2.08,0.48
200,135,1.2,17.48
200,147,8.73,3.95
200,12,3.58,19.89
200,121,4.88,13.82
200,125,4.2,16.89
200,124,5.68,14.37
200,21,4.15,20.39
200,136,7,12.37
200,288,6.98,11.22
200,116,8.18,18.02
200,168,8.15,17.65
200,23,2.08,19.91
200,149,3.4,16.66
200,13,3.73,19.04
205,23,1.85,20.14
205,16,-2.25,0.55
205,135,0.55,18.11
205,116,8.35,17.97
205,12,3.5,20.24
205,147,8.4,3.85
205,149,3.05,17.11
205,124,5.18,14.67
205,13,3.35,19.54
205,136,6.43,12.57
205,121,4.45,14.09
205,139,2.1,18.99
205,125,3.68,17.21
205,288,6.62,11.87
205,187,7.12,12.02
205,168,8.15,17.65
205,21,3.88,20.84
210,288,6.08,12.04
210,168,8.12,17.65
210,13,2.98,19.99
210,149,2.6,17.34
210,139,2.6,18.94
210,116,8.35,17.97
210,147,8.08,3.57
210,12,3.25,20.74
210,21,3.5,21.21
210,23,1.65,20.53
210,136,6.2,13.19
210,125,3.25,17.71
210,16,-2.27,0.55
210,187,6.73,12.6
210,121,4.2,14.57
210,124,4.98,14.94
210,135,0.23,18.43
215,168,8.12,17.65
215,12,3.03,21.11
215,16,-2.3,0.55
215,288,5.62,12.57
215,136,5.68,13.49
215,23,1.3,20.81
215,116,8.35,17.97
215,187,6.25,13.17
215,21,3.38,21.64
215,147,7.6,3.65
215,135,-0.27,19.28
215,124,4.4,15.12
215,121,3.83,14.71
215,13,2.53,20.56
215,125,2.8,17.86
215,149,2.3,17.74
215,139,3.33,18.34
220,168,8.12,17.65
220,136,5.33,13.97
220,16,-2.3,0.55
220,125,2.33,18.54
220,12,2.68,21.54
220,149,1.9,18.44
220,116,8.35,17.97
220,124,4,15.56
220,139,3.93,18.01
220,147,7.05,3.65
220,21,3.08,22.06
220,288,5.2,13.17
220,121,3.35,15.11
220,187,5.72,13.34
220,135,-0.67,19.8
220,13,2.05,21.11
220,23,1.03,21.36
225,168,8.12,17.65
225,16,-2.33,0.55
225,149,1.55,18.76
225,147,6.47,3.34
225,23,0.73,21.98
225,136,5.18,14.64
225,116,8.35,17.97
225,125,2.03,18.99
225,12,2.33,21.94
225,124,3.53,16.21
225,187,5.2,13.74
225,21,2.75,22.26
225,121,2.88,15.39
225,288,4.8,13.74
225,135,-1.05,20.23
225,13,1.62,21.63
225,139,4.6,17.34
230,16,-2.35,0.55
230,187,4.83,14.24
230,125,1.7,19.33
230,147,5.85,3.34
230,23,0.53,22.48
230,12,2.08,22.26
230,124,2.98,16.54
230,135,-1.42,20.33
230,116,8.33,17.97
230,118,8.43,0.47
230,155,8.55,10.45
230,149,1.05,19.38
230,136,4.9,14.92
230,121,2.38,15.91
230,168,8.1,17.65
230,13,1.4,22.18
230,288,4.35,14.17
230,139,5.2,17.09
235,12,1.78,22.71
235,147,5.43,3.34
235,149,0.78,19.61
235,23,0.38,22.96
235,124,2.55,16.64
235,118,8.15,-0.28
235,125,1.35,19.81
235,121,1.9,16.14
235,168,8.08,17.65
235,116,8.3,17.97
235,13,0.95,22.81
235,152,8.95,11.67
235,136,4.55,15.37
235,16,-2.27,0.55
235,397,8.62,13.37
235,155,8.12,10.57
235,187,4.45,14.47
235,139,5.75,16.82
235,288,3.9,14.49
240,152,8.53,11.95
240,125,1,20.13
240,187,3.98,15.21
240,121,1.42,16.26
240,124,2,17.09
240,155,7.85,11.35
240,397,7.9,14.07
240,288,3.53,14.91
240,16,-2.3,0.55
240,168,8.08,17.65
