FrameID,PedID,x,y
260,1,0.65625,-0.93056
261,1,0.65625,-0.93611
262,1,0.65625,-0.94167
263,1,0.65625,-0.95
264,1,0.65972,-0.95556
265,1,0.65972,-0.96111
0,2,0.35417,0.76111
1,2,0.35417,0.75556
2,2,0.35417,0.74722
3,2,0.35417,0.74167
4,2,0.35417,0.73333
5,2,0.35417,0.72778
6,2,0.35417,0.71944
7,2,0.35417,0.71389
8,2,0.35417,0.70556
9,2,0.35417,0.7
10,2,0.35417,0.69167
11,2,0.35417,0.68611
12,2,0.35417,0.67778
13,2,0.35764,0.67222
14,2,0.35764,0.66667
15,2,0.35764,0.65833
16,2,0.35764,0.65278
17,2,0.35764,0.64444
18,2,0.35764,0.63889
19,2,0.35764,0.63056
20,2,0.35764,0.625
21,2,0.35764,0.61667
22,2,0.35764,0.61111
23,2,0.35764,0.60278
24,2,0.35764,0.59722
25,2,0.35764,0.58889
26,2,0.35764,0.58333
27,2,0.35764,0.57778
28,2,0.35764,0.57222
29,2,0.35417,0.56667
30,2,0.35417,0.55833
31,2,0.35417,0.55278
32,2,0.35417,0.54722
33,2,0.35417,0.54167
34,2,0.35069,0.53611
35,2,0.35069,0.53056
36,2,0.35069,0.52222
37,2,0.35069,0.51667
38,2,0.35069,0.51111
39,2,0.34722,0.50556
40,2,0.34722,0.5
41,2,0.34722,0.49444
42,2,0.34722,0.48611
43,2,0.34722,0.48056
44,2,0.34722,0.475
45,2,0.34375,0.46944
46,2,0.34375,0.46389
47,2,0.34375,0.45833
48,2,0.34375,0.45
49,2,0.34375,0.44444
50,2,0.34028,0.43889
51,2,0.34028,0.43333
52,2,0.34028,0.42778
53,2,0.34028,0.42222
54,2,0.34028,0.41389
55,2,0.33681,0.40833
56,2,0.33681,0.40278
57,2,0.33681,0.39722
58,2,0.33681,0.39167
59,2,0.34028,0.38333
60,2,0.34028,0.37778
61,2,0.34375,0.37222
62,2,0.34375,0.36389
63,2,0.34722,0.35833
64,2,0.34722,0.35278
65,2,0.35069,0.34444
66,2,0.35069,0.33889
67,2,0.35069,0.33333
68,2,0.35417,0.325
69,2,0.35417,0.31944
70,2,0.35764,0.31389
71,2,0.35764,0.30556
72,2,0.36111,0.3
73,2,0.36111,0.29167
74,2,0.36458,0.28611
75,2,0.36458,0.28056
76,2,0.36806,0.27222
77,2,0.36806,0.26667
78,2,0.36806,0.26111
79,2,0.37153,0.25278
80,2,0.37153,0.24722
81,2,0.375,0.24167
82,2,0.375,0.23333
83,2,0.37847,0.22778
84,2,0.37847,0.22222
85,2,0.38194,0.21389
86,2,0.38194,0.20833
87,2,0.38542,0.20278
88,2,0.38542,0.19444
89,2,0.38889,0.18889
90,2,0.39236,0.18056
91,2,0.39236,0.175
92,2,0.39583,0.16667
93,2,0.39583,0.16111
94,2,0.39931,0.15278
95,2,0.40278,0.14722
96,2,0.40278,0.13889
97,2,0.40625,0.13333
98,2,0.40972,0.125
99,2,0.40972,0.11944
100,2,0.41319,0.11111
101,2,0.41319,0.10556
102,2,0.41667,0.097222
103,2,0.42014,0.091667
104,2,0.42014,0.083333
105,2,0.42361,0.077778
106,2,0.42708,0.069444
107,2,0.42708,0.063889
108,2,0.43056,0.055556
109,2,0.43056,0.05
110,2,0.43403,0.041667
111,2,0.4375,0.036111
112,2,0.4375,0.027778
113,2,0.44097,0.022222
114,2,0.44097,0.016667
115,2,0.44097,0.0083333
116,2,0.44444,0.0027778
117,2,0.44444,-0.0055556
118,2,0.44444,-0.011111
119,2,0.44444,-0.019444
120,2,0.44444,-0.025
121,2,0.44792,-0.033333
122,2,0.44792,-0.038889
123,2,0.44792,-0.047222
124,2,0.44792,-0.052778
125,2,0.45139,-0.058333
126,2,0.45139,-0.066667
127,2,0.45139,-0.072222
128,2,0.45139,-0.080556
129,2,0.45139,-0.086111
130,2,0.45486,-0.094444
131,2,0.45486,-0.1
132,2,0.45486,-0.10833
133,2,0.45486,-0.11389
134,2,0.45486,-0.12222
135,2,0.45833,-0.12778
136,2,0.45833,-0.13333
137,2,0.45833,-0.14167
138,2,0.45833,-0.14722
139,2,0.46181,-0.15556
140,2,0.46181,-0.16111
141,2,0.46181,-0.16944
142,2,0.46181,-0.175
143,2,0.46181,-0.18333
144,2,0.46528,-0.18889
145,2,0.46528,-0.19722
146,2,0.46528,-0.20278
147,2,0.46528,-0.20833
148,2,0.46528,-0.21667
149,2,0.46528,-0.22222
150,2,0.46528,-0.22778
151,2,0.46528,-0.23611
152,2,0.46528,-0.24167
153,2,0.46528,-0.24722
154,2,0.46528,-0.25556
155,2,0.46528,-0.26111
156,2,0.46528,-0.26944
157,2,0.46528,-0.275
158,2,0.46528,-0.28056
159,2,0.46528,-0.28889
160,2,0.46528,-0.29444
161,2,0.46528,-0.3
162,2,0.46528,-0.30833
163,2,0.46528,-0.31389
164,2,0.46528,-0.31944
165,2,0.46528,-0.32778
166,2,0.46528,-0.33333
167,2,0.46528,-0.33889
168,2,0.46528,-0.34722
169,2,0.46528,-0.35278
170,2,0.46528,-0.36111
171,2,0.46528,-0.36667
172,2,0.46528,-0.37222
173,2,0.46528,-0.38056
174,2,0.46528,-0.38611
175,2,0.46528,-0.39167
176,2,0.46528,-0.4
177,2,0.46528,-0.40556
178,2,0.46528,-0.41111
179,2,0.46875,-0.41944
180,2,0.46875,-0.42778
181,2,0.46875,-0.43333
182,2,0.46875,-0.43889
183,2,0.47222,-0.44722
184,2,0.47222,-0.45278
185,2,0.47222,-0.46111
186,2,0.47569,-0.46667
187,2,0.47569,-0.475
188,2,0.47569,-0.48056
189,2,0.47569,-0.48889
190,2,0.47917,-0.49444
191,2,0.47917,-0.50278
192,2,0.47917,-0.50833
193,2,0.48264,-0.51667
194,2,0.48264,-0.52222
195,2,0.48264,-0.53056
196,2,0.48264,-0.53611
197,2,0.48611,-0.54444
198,2,0.48611,-0.55
199,2,0.48611,-0.55833
200,2,0.48958,-0.56389
201,2,0.48958,-0.57222
202,2,0.48958,-0.57778
203,2,0.48958,-0.58611
204,2,0.49306,-0.59167
205,2,0.49306,-0.6
206,2,0.49306,-0.60556
207,2,0.49306,-0.61389
208,2,0.49653,-0.61944
209,2,0.49653,-0.625
210,2,0.49653,-0.63056
211,2,0.49653,-0.63889
212,2,0.49653,-0.64444
213,2,0.5,-0.65
214,2,0.5,-0.65556
215,2,0.5,-0.66389
216,2,0.5,-0.66944
217,2,0.5,-0.675
218,2,0.50347,-0.68056
219,2,0.50347,-0.68889
220,2,0.50347,-0.69444
221,2,0.50347,-0.7
222,2,0.50347,-0.70556
223,2,0.50347,-0.71389
224,2,0.50694,-0.71944
225,2,0.50694,-0.725
226,2,0.50694,-0.73056
227,2,0.50694,-0.73889
228,2,0.50694,-0.74444
229,2,0.51042,-0.75
230,2,0.51042,-0.75556
231,2,0.51042,-0.76389
232,2,0.51042,-0.76944
233,2,0.51042,-0.775
234,2,0.51389,-0.78056
235,2,0.51389,-0.78889
236,2,0.51389,-0.79444
237,2,0.51389,-0.8
238,2,0.51736,-0.80556
239,2,0.51736,-0.81389
240,2,0.51736,-0.81944
241,2,0.52083,-0.825
242,2,0.52083,-0.83056
243,2,0.52083,-0.83611
244,2,0.52431,-0.84444
245,2,0.52431,-0.85
246,2,0.52431,-0.85556
247,2,0.52778,-0.86111
248,2,0.52778,-0.86667
249,2,0.52778,-0.875
250,2,0.53125,-0.88056
251,2,0.53125,-0.88611
252,2,0.53472,-0.89167
253,2,0.53472,-0.9
254,2,0.53472,-0.90556
255,2,0.53819,-0.91111
256,2,0.53819,-0.91667
257,2,0.53819,-0.92222
258,2,0.54167,-0.93056
259,2,0.54167,-0.93611
260,2,0.54167,-0.94167
261,2,0.54514,-0.94722
262,2,0.54514,-0.95278
263,2,0.54514,-0.96111
264,2,0.54861,-0.96667
265,2,0.54861,-0.97222
0,3,0.35417,0.57222
1,3,0.35417,0.56667
2,3,0.35069,0.56111
3,3,0.35069,0.55556
4,3,0.35069,0.55
5,3,0.34722,0.54444
6,3,0.34722,0.53889
7,3,0.34722,0.53333
8,3,0.34722,0.53056
9,3,0.34375,0.525
10,3,0.34375,0.51944
11,3,0.34375,0.51389
12,3,0.34028,0.50833
13,3,0.34028,0.50278
14,3,0.34028,0.49722
15,3,0.33681,0.49167
16,3,0.33681,0.48611
17,3,0.33681,0.48056
18,3,0.33333,0.475
19,3,0.33333,0.46944
20,3,0.33333,0.46389
21,3,0.32986,0.45833
22,3,0.32986,0.45278
23,3,0.32986,0.44722
24,3,0.32986,0.44444
25,3,0.32639,0.43889
26,3,0.32639,0.43333
27,3,0.32639,0.42778
28,3,0.32292,0.42222
29,3,0.32292,0.41667
30,3,0.32292,0.41111
31,3,0.31944,0.40556
32,3,0.31944,0.4
33,3,0.31944,0.39444
34,3,0.31944,0.38889
35,3,0.31944,0.38333
36,3,0.31597,0.37778
37,3,0.31597,0.37222
38,3,0.31597,0.36667
39,3,0.31597,0.36111
40,3,0.31597,0.35556
41,3,0.31597,0.35278
42,3,0.3125,0.34722
43,3,0.3125,0.34167
44,3,0.3125,0.33611
45,3,0.3125,0.33056
46,3,0.3125,0.325
47,3,0.3125,0.31944
48,3,0.30903,0.31389
49,3,0.30903,0.30833
50,3,0.30903,0.30278
51,3,0.30903,0.29722
52,3,0.30903,0.29167
53,3,0.30903,0.28611
54,3,0.30556,0.28056
55,3,0.30556,0.275
56,3,0.30556,0.26944
57,3,0.30556,0.26389
58,3,0.30556,0.25833
59,3,0.30556,0.25556
60,3,0.30208,0.25
61,3,0.30208,0.24444
62,3,0.30208,0.23889
63,3,0.30208,0.23333
64,3,0.30208,0.22778
65,3,0.29861,0.22222
66,3,0.29861,0.21667
67,3,0.29861,0.21111
68,3,0.29861,0.20556
69,3,0.29861,0.2
70,3,0.29861,0.19444
71,3,0.29514,0.18889
72,3,0.29514,0.18333
73,3,0.29514,0.17778
74,3,0.29514,0.17222
75,3,0.29514,0.16667
76,3,0.29167,0.16111
77,3,0.29167,0.15556
78,3,0.29167,0.15
79,3,0.29167,0.14444
80,3,0.29167,0.13889
81,3,0.29167,0.13333
82,3,0.28819,0.12778
83,3,0.28819,0.12222
84,3,0.28819,0.11667
85,3,0.28819,0.11111
86,3,0.28819,0.10556
87,3,0.28472,0.1
88,3,0.28472,0.094444
89,3,0.28472,0.088889
90,3,0.28472,0.083333
91,3,0.28472,0.077778
92,3,0.28472,0.075
93,3,0.28125,0.069444
94,3,0.28125,0.063889
95,3,0.28125,0.058333
96,3,0.28125,0.052778
97,3,0.28125,0.047222
98,3,0.27778,0.041667
99,3,0.27778,0.036111
100,3,0.27778,0.030556
101,3,0.27778,0.025
102,3,0.27778,0.019444
103,3,0.27431,0.013889
104,3,0.27431,0.0083333
105,3,0.27431,0.0027778
106,3,0.27431,-0.0027778
107,3,0.27431,-0.0083333
108,3,0.27431,-0.013889
109,3,0.27083,-0.019444
110,3,0.27083,-0.025
111,3,0.27083,-0.030556
112,3,0.27083,-0.036111
113,3,0.27083,-0.041667
114,3,0.26736,-0.047222
115,3,0.26736,-0.052778
116,3,0.26736,-0.058333
117,3,0.26736,-0.063889
118,3,0.26736,-0.069444
119,3,0.26736,-0.075
120,3,0.26736,-0.080556
121,3,0.26736,-0.086111
122,3,0.26736,-0.091667
123,3,0.26736,-0.097222
124,3,0.26736,-0.1
125,3,0.26736,-0.10556
126,3,0.26736,-0.11111
127,3,0.26736,-0.11667
128,3,0.26736,-0.12222
129,3,0.26736,-0.12778
130,3,0.26736,-0.13333
131,3,0.26736,-0.13889
132,3,0.26736,-0.14444
133,3,0.26736,-0.15
134,3,0.26736,-0.15556
135,3,0.26736,-0.16111
136,3,0.26736,-0.16667
137,3,0.26736,-0.17222
138,3,0.26736,-0.17778
139,3,0.26389,-0.18056
140,3,0.26389,-0.18611
141,3,0.26389,-0.19167
142,3,0.26389,-0.19722
143,3,0.26389,-0.20278
144,3,0.26389,-0.20833
145,3,0.26389,-0.21389
146,3,0.26389,-0.21944
147,3,0.26389,-0.225
148,3,0.26389,-0.23056
149,3,0.26389,-0.23611
150,3,0.26389,-0.24167
151,3,0.26389,-0.24722
152,3,0.26389,-0.25278
153,3,0.26389,-0.25833
154,3,0.26389,-0.26111
155,3,0.26389,-0.26667
156,3,0.26389,-0.27222
157,3,0.26389,-0.27778
158,3,0.26389,-0.28333
159,3,0.26389,-0.28889
160,3,0.26389,-0.29444
161,3,0.26389,-0.3
162,3,0.26389,-0.30556
163,3,0.26389,-0.31111
164,3,0.26389,-0.31389
165,3,0.26389,-0.31944
166,3,0.26389,-0.325
167,3,0.26389,-0.33056
168,3,0.26389,-0.33611
169,3,0.26042,-0.33889
170,3,0.26042,-0.34444
171,3,0.26042,-0.35
172,3,0.26042,-0.35556
173,3,0.26042,-0.36111
174,3,0.26042,-0.36389
175,3,0.26042,-0.36944
176,3,0.26042,-0.375
177,3,0.26042,-0.38056
178,3,0.26042,-0.38611
179,3,0.26042,-0.38889
180,3,0.26042,-0.39444
181,3,0.26042,-0.4
182,3,0.26042,-0.40556
183,3,0.26042,-0.41111
184,3,0.25694,-0.41389
185,3,0.25694,-0.41944
186,3,0.25694,-0.425
187,3,0.25694,-0.43056
188,3,0.25694,-0.43611
189,3,0.25694,-0.43889
190,3,0.25694,-0.44444
191,3,0.25694,-0.45
192,3,0.25694,-0.45556
193,3,0.25694,-0.46111
194,3,0.25694,-0.46389
195,3,0.25694,-0.46944
196,3,0.25694,-0.475
197,3,0.25694,-0.48056
198,3,0.25694,-0.48611
199,3,0.25347,-0.48889
200,3,0.25347,-0.49444
201,3,0.25347,-0.5
202,3,0.25347,-0.50556
203,3,0.25347,-0.51111
204,3,0.25347,-0.51389
205,3,0.25347,-0.51944
206,3,0.25347,-0.525
207,3,0.25347,-0.53056
208,3,0.25,-0.53611
209,3,0.25,-0.54167
210,3,0.25,-0.54444
211,3,0.24653,-0.55
212,3,0.24653,-0.55556
213,3,0.24653,-0.56111
214,3,0.24306,-0.56667
215,3,0.24306,-0.57222
216,3,0.24306,-0.575
217,3,0.23958,-0.58056
218,3,0.23958,-0.58611
219,3,0.23958,-0.59167
220,3,0.23611,-0.59722
221,3,0.23611,-0.60278
222,3,0.23611,-0.60556
223,3,0.23264,-0.61111
224,3,0.23264,-0.61667
225,3,0.23264,-0.62222
226,3,0.22917,-0.62778
227,3,0.22917,-0.63333
228,3,0.22917,-0.63889
229,3,0.22569,-0.64167
230,3,0.22569,-0.64722
231,3,0.22222,-0.65278
232,3,0.22222,-0.65833
233,3,0.22222,-0.66389
234,3,0.21875,-0.66944
235,3,0.21875,-0.67222
236,3,0.21875,-0.67778
237,3,0.21528,-0.68333
238,3,0.21528,-0.68889
239,3,0.21528,-0.69444
240,3,0.21181,-0.7
241,3,0.21181,-0.70278
242,3,0.21181,-0.70833
243,3,0.20833,-0.71389
244,3,0.20833,-0.71944
245,3,0.20833,-0.725
246,3,0.20486,-0.73056
247,3,0.20486,-0.73333
248,3,0.20486,-0.73889
249,3,0.20139,-0.74444
250,3,0.20139,-0.75
251,3,0.19792,-0.75556
252,3,0.19792,-0.75833
253,3,0.19444,-0.76389
254,3,0.19097,-0.76944
255,3,0.1875,-0.77222
256,3,0.1875,-0.77778
257,3,0.18403,-0.78056
258,3,0.18056,-0.78611
259,3,0.17708,-0.79167
260,3,0.17708,-0.79444
261,3,0.17361,-0.8
262,3,0.17014,-0.80556
263,3,0.16667,-0.80833
264,3,0.16667,-0.81389
265,3,0.16319,-0.81667
266,3,0.15972,-0.82222
267,3,0.15625,-0.82778
268,3,0.15625,-0.83056
269,3,0.15278,-0.83611
270,3,0.14931,-0.84167
271,3,0.14583,-0.84444
272,3,0.14583,-0.85
273,3,0.14236,-0.85278
274,3,0.13889,-0.85833
275,3,0.13542,-0.86389
276,3,0.13542,-0.86667
277,3,0.13194,-0.87222
278,3,0.12847,-0.87778
279,3,0.125,-0.88056
280,3,0.125,-0.88611
281,3,0.12153,-0.88889
282,3,0.11806,-0.89444
283,3,0.11458,-0.9
284,3,0.11458,-0.90278
285,3,0.11111,-0.90833
286,3,0.10764,-0.91111
287,3,0.10764,-0.91667
288,3,0.10417,-0.91944
289,3,0.10069,-0.92222
290,3,0.097222,-0.92778
291,3,0.097222,-0.93056
292,3,0.09375,-0.93333
293,3,0.090278,-0.93889
294,3,0.086806,-0.94167
295,3,0.086806,-0.94444
296,3,0.083333,-0.95
297,3,0.079861,-0.95278
298,3,0.076389,-0.95833
299,3,0.076389,-0.96111
300,3,0.072917,-0.96389
301,3,0.069444,-0.96944
302,3,0.065972,-0.97222
303,3,0.0625,-0.975
304,3,0.0625,-0.98056
305,3,0.059028,-0.98333
0,4,0.25,0.56111
1,4,0.25,0.55556
2,4,0.25,0.55
3,4,0.24653,0.54444
4,4,0.24653,0.53889
5,4,0.24653,0.53056
6,4,0.24653,0.525
7,4,0.24306,0.51944
8,4,0.24306,0.51389
9,4,0.24306,0.50833
10,4,0.24306,0.50278
11,4,0.23958,0.49722
12,4,0.23958,0.49167
13,4,0.23958,0.48333
14,4,0.23958,0.47778
15,4,0.23611,0.47222
16,4,0.23611,0.46667
17,4,0.23611,0.46111
18,4,0.23611,0.45556
19,4,0.23611,0.45
20,4,0.23264,0.44444
21,4,0.23264,0.43889
22,4,0.23264,0.43056
23,4,0.23264,0.425
24,4,0.22917,0.41944
25,4,0.22917,0.41389
26,4,0.22917,0.40833
27,4,0.22917,0.40278
28,4,0.22569,0.39722
29,4,0.22569,0.39167
30,4,0.22569,0.38333
31,4,0.22569,0.37778
32,4,0.22222,0.37222
33,4,0.22222,0.36667
34,4,0.22222,0.36111
35,4,0.22222,0.35556
36,4,0.22222,0.35
37,4,0.22222,0.34444
38,4,0.22222,0.33889
39,4,0.22222,0.33333
40,4,0.22222,0.33056
41,4,0.22222,0.325
42,4,0.22222,0.31944
43,4,0.22222,0.31389
44,4,0.22222,0.30833
45,4,0.22222,0.30278
46,4,0.22222,0.29722
47,4,0.22222,0.29167
48,4,0.22222,0.28611
49,4,0.22222,0.28056
50,4,0.22222,0.275
51,4,0.22222,0.26944
52,4,0.22222,0.26667
53,4,0.22222,0.26111
54,4,0.22222,0.25556
55,4,0.22222,0.25
56,4,0.22222,0.24444
57,4,0.22222,0.23889
58,4,0.22222,0.23333
59,4,0.22222,0.22778
60,4,0.22222,0.22222
61,4,0.22222,0.21667
62,4,0.22222,0.21111
63,4,0.22222,0.20556
64,4,0.22222,0.20278
65,4,0.22222,0.19722
66,4,0.22222,0.19167
67,4,0.22222,0.18611
68,4,0.22222,0.18056
69,4,0.22222,0.175
70,4,0.22222,0.16944
71,4,0.22222,0.16389
72,4,0.22222,0.15833
73,4,0.22222,0.15278
74,4,0.22222,0.14722
75,4,0.22222,0.14167
76,4,0.22222,0.13889
77,4,0.22222,0.13333
78,4,0.22222,0.12778
79,4,0.22222,0.12222
80,4,0.22222,0.11667
81,4,0.22222,0.11111
82,4,0.22222,0.10556
83,4,0.22222,0.1
84,4,0.21875,0.094444
85,4,0.21875,0.088889
86,4,0.21875,0.083333
87,4,0.21875,0.077778
88,4,0.21528,0.072222
89,4,0.21528,0.066667
90,4,0.21528,0.061111
91,4,0.21528,0.055556
92,4,0.21181,0.05
93,4,0.21181,0.041667
94,4,0.21181,0.036111
95,4,0.21181,0.030556
96,4,0.20833,0.025
97,4,0.20833,0.019444
98,4,0.20833,0.013889
99,4,0.20833,0.0083333
100,4,0.20833,0.0027778
101,4,0.20486,-0.0027778
102,4,0.20486,-0.0083333
103,4,0.20486,-0.013889
104,4,0.20486,-0.019444
105,4,0.20139,-0.025
106,4,0.20139,-0.030556
107,4,0.20139,-0.036111
108,4,0.20139,-0.041667
109,4,0.19792,-0.047222
110,4,0.19792,-0.052778
111,4,0.19792,-0.058333
112,4,0.19792,-0.063889
113,4,0.19792,-0.069444
114,4,0.19444,-0.075
115,4,0.19444,-0.080556
116,4,0.19444,-0.086111
117,4,0.19444,-0.094444
118,4,0.19097,-0.1
119,4,0.19097,-0.10556
120,4,0.19097,-0.11111
121,4,0.19097,-0.11667
122,4,0.1875,-0.12222
123,4,0.1875,-0.12778
124,4,0.1875,-0.13333
125,4,0.1875,-0.13889
126,4,0.18403,-0.14444
127,4,0.18403,-0.15
128,4,0.18403,-0.15556
129,4,0.18403,-0.16111
130,4,0.18403,-0.16667
